ISIN,TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
INE120A01034,2026-02-05,2026-02-05,CM,NSE,STK,595,CARBORUNIV,EQ,,,,,CARBORUNDUM UNIVERSAL LTD,804.9,807.05,786.35,790.45,791.8,804.05,,790.4,,,65084,51619279.85,5488,F1,1,,,,,
INE752H01013,2026-02-05,2026-02-05,CM,NSE,STK,29113,CARERATING,EQ,,,,,CARE RATINGS LIMITED,1615.9,1659.8,1594.7,1649.2,1652.7,1615.9,,1649.15,,,23814,38875270.7,4240,F1,1,,,,,
INE0P6P01016,2026-02-05,2026-02-05,CM,NSE,STK,758941,CPEDU,EQ,,,,,CAREER POINT EDUTECH LTD,227.59,230.5,220.0,221.91,221.98,228.57,,221.9,,,17299,3896570.01,1013,F1,1,,,,,
INE0V7W01012,2026-02-05,2026-02-05,CM,NSE,STK,28879,CARRARO,EQ,,,,,CARRARO INDIA LIMITED,543.0,553.45,537.0,540.15,541.3,540.0,,540.15,,,69214,37606051.1,4779,F1,1,,,,,
INE290S01011,2026-02-05,2026-02-05,CM,NSE,STK,5407,CARTRADE,EQ,,,,,CARTRADE TECH LIMITED,2389.2,2438.0,2023.7,2302.0,2311.0,2389.2,,2301.95,,,3671239,8115016265.9,277416,F1,1,,,,,
INE482D01024,2026-02-05,2026-02-05,CM,NSE,STK,1879,CARYSIL,EQ,,,,,CARYSIL LIMITED,1015.0,1019.95,935.0,940.05,938.0,1020.1,,940.05,,,275150,266056695.5,12136,F1,1,,,,,
INE0WL201014,2026-02-05,2026-02-05,CM,NSE,STK,758129,CUDML,SM,,,,,CASH UR DRIVE MARKETING L,126.0,127.9,126.0,127.9,127.9,128.0,,127.9,,,2000,253900.0,2,F1,1000,,,,,
INE172A01027,2026-02-05,2026-02-05,CM,NSE,STK,1250,CASTROLIND,EQ,,,,,CASTROL INDIA LIMITED,187.05,187.1,184.9,185.61,185.3,187.39,,185.6,,,2570246,477249943.15,28224,F1,1,,,,,
INE421D01022,2026-02-05,2026-02-05,CM,NSE,STK,11452,CCL,EQ,,,,,CCL PRODUCTS (I) LTD,1042.85,1059.0,982.2,990.0,990.0,1002.85,,989.95,,,1476082,1508463253.4,59146,F1,1,,,,,
INE482A01020,2026-02-05,2026-02-05,CM,NSE,STK,15254,CEATLTD,EQ,,,,,CEAT LIMITED,3909.7,3938.6,3853.9,3878.1,3860.0,3909.7,,3877.65,,,34663,134605088.1,5898,F1,1,,,,,
INE11J101017,2026-02-05,2026-02-05,CM,NSE,STK,757687,CEDAAR,SM,,,,,CEDAAR TEXTILE LIMITED,44.75,44.75,43.0,43.0,43.0,42.5,,43.0,,,8000,345750.0,5,F1,1000,,,,,
INE0AG901020,2026-02-05,2026-02-05,CM,NSE,STK,24742,CEIGALL,EQ,,,,,CEIGALL INDIA LIMITED,281.7,290.0,281.05,288.4,288.0,281.7,,288.4,,,503439,144050551.05,8558,F1,1,,,,,
INE185H01016,2026-02-05,2026-02-05,CM,NSE,STK,13162,CELEBRITY,EQ,,,,,CELEBRITY FASHIONS LTD,9.3,9.5,8.6,8.94,8.98,9.05,,8.94,,,48640,447637.14,429,F1,1,,,,,
INE0O0001013,2026-02-05,2026-02-05,CM,NSE,STK,16950,CELLPOINT,SM,,,,,CELL POINT (INDIA) LTD,16.5,16.5,16.15,16.15,16.15,16.3,,16.15,,,2400,39180.0,2,F1,1200,,,,,
INE0OMO01025,2026-02-05,2026-02-05,CM,NSE,STK,18806,CELLECOR,SM,,,,,CELLECOR GADGETS LIMITED,28.3,28.5,27.05,28.15,27.95,27.7,,28.15,,,309000,8615250.0,88,F1,3000,,,,,
INE0LMW01024,2026-02-05,2026-02-05,CM,NSE,STK,19795,CELLO,EQ,,,,,CELLO WORLD LIMITED,506.55,512.5,505.0,506.55,506.0,506.3,,506.55,,,85353,43384315.5,3291,F1,1,,,,,
INE686A01026,2026-02-05,2026-02-05,CM,NSE,STK,5622,CEMPRO,EQ,,,,,CEMINDIA PROJECTS LIMITED,705.0,709.25,670.2,678.85,682.5,700.15,,678.8,,,391050,266165118.45,21086,F1,1,,,,,
INE483A01010,2026-02-05,2026-02-05,CM,NSE,STK,14894,CENTRALBK,EQ,,,,,CENTRAL BANK OF INDIA,37.21,37.62,36.83,36.97,36.91,37.26,,36.97,,,3938009,146492971.79,12789,F1,1,,,,,
INE736A01011,2026-02-05,2026-02-05,CM,NSE,STK,21174,CDSL,EQ,,,,,CENTRAL DEPO SER (I) LTD,1363.0,1368.0,1340.6,1363.3,1362.0,1366.3,,1363.3,,,1462213,1982305702.4,39929,F1,1,,,,,
INE660C01027,2026-02-05,2026-02-05,CM,NSE,STK,2454,CENTRUM,EQ,,,,,CENTRUM CAPITAL LIMITED,25.9,25.99,24.97,25.1,25.19,25.51,,25.1,,,104133,2632366.53,746,F1,1,,,,,
INE320B01020,2026-02-05,2026-02-05,CM,NSE,STK,14982,CENTUM,EQ,,,,,CENTUM ELECTRONICS LTD,2332.2,2374.8,2301.7,2324.5,2319.6,2363.9,,2324.4,,,6528,15188848.0,1762,F1,1,,,,,
INE485A01015,2026-02-05,2026-02-05,CM,NSE,STK,619,CENTENKA,EQ,,,,,CENTURY ENKA LTD,457.0,461.1,453.6,459.1,457.2,453.95,,459.1,,,10731,4917493.9,608,F1,1,,,,,
INE281A01026,2026-02-05,2026-02-05,CM,NSE,STK,11511,CENTEXT,EQ,,,,,CENTURY EXTRUSIONS LTD,21.6,21.98,21.1,21.23,21.36,21.43,,21.23,,,114696,2460335.53,746,F1,1,,,,,
INE348B01021,2026-02-05,2026-02-05,CM,NSE,STK,13305,CENTURYPLY,EQ,,,,,CENTURY PLYBOARDS (I) LTD,800.0,812.2,776.4,785.75,781.0,797.25,,785.75,,,93176,73846010.2,10866,F1,1,,,,,
INE739E01017,2026-02-05,2026-02-05,CM,NSE,STK,15039,CERA,EQ,,,,,CERA SANITARYWARE LTD,5184.0,5184.0,5010.0,5053.6,5054.9,5184.1,,5053.65,,,13868,70172788.7,4029,F1,1,,,,,
INE345B01019,2026-02-05,2026-02-05,CM,NSE,STK,29016,CEREBRAINT,BZ,,,,,CEREBRA INT TECH LTD,5.99,5.99,5.58,5.65,5.79,5.85,,5.65,,,52245,297260.05,161,F1,1,,,,,
INE486A01021,2026-02-05,2026-02-05,CM,NSE,STK,628,CESC,EQ,,,,,CESC LTD,152.71,155.07,151.03,154.38,153.82,152.83,,154.4,,,1575369,241249347.61,39919,F1,1,,,,,
INE067A01029,2026-02-05,2026-02-05,CM,NSE,STK,760,CGPOWER,EQ,,,,,CG POWER AND IND SOL LTD,670.95,672.2,656.6,668.0,669.0,669.6,,668.0,,,2521396,1676562765.35,57734,F1,1,,,,,
INE427F01016,2026-02-05,2026-02-05,CM,NSE,STK,8546,CHALET,EQ,,,,,CHALET HOTELS LIMITED,874.05,875.4,847.3,851.7,847.3,870.85,,851.7,,,103430,88774793.7,9506,F1,1,,,,,
INE419D01026,2026-02-05,2026-02-05,CM,NSE,STK,3482,CLSEL,EQ,,,,,CHAMAN LAL SETIA EXP LTD,264.63,269.94,259.01,264.63,265.0,266.02,,264.65,,,39484,10386537.49,1089,F1,1,,,,,
INE06PV01010,2026-02-05,2026-02-05,CM,NSE,STK,13731,CMNL,SM,,,,,CHAMAN METALLICS LIMITED,115.05,115.05,115.05,115.05,115.05,115.05,,115.05,,,750,86287.5,1,F1,750,,,,,
INE085A01013,2026-02-05,2026-02-05,CM,NSE,STK,637,CHAMBLFERT,EQ,,,,,CHAMBAL FERTILIZERS LTD,436.05,438.2,423.6,427.45,427.0,438.0,,427.45,,,1042634,446541899.05,31602,F1,1,,,,,
INE11HG01018,2026-02-05,2026-02-05,CM,NSE,STK,29541,CHAMUNDA,SM,,,,,CHAMUNDA ELECTRICAL LTD,46.6,46.6,44.6,45.3,45.95,46.9,,45.3,,,39000,1767600.0,13,F1,3000,,,,,
INE0B2N01016,2026-02-05,2026-02-05,CM,NSE,STK,29633,CHANDAN,SM,,,,,CHANDAN HEALTHCARE LTD,270.0,270.0,262.0,263.45,262.0,270.35,,263.45,,,20000,5353960.0,13,F1,800,,,,,
INE0PT101017,2026-02-05,2026-02-05,CM,NSE,STK,18654,CHAVDA,SM,,,,,CHAVDA INFRA LIMITED,110.0,112.0,108.4,108.75,108.75,112.3,,108.75,,,11000,1204100.0,9,F1,1000,,,,,
INE0TGX01019,2026-02-05,2026-02-05,CM,NSE,STK,757989,CHEMBONDCH,EQ,,,,,CHEMBOND CHEMICAL LIMITED,161.13,161.13,153.25,154.54,153.25,161.13,,154.55,,,8685,1369356.92,382,F1,1,,,,,
INE995D01025,2026-02-05,2026-02-05,CM,NSE,STK,14618,CHEMBOND,EQ,,,,,CHEMBOND MATERIALTECH LTD,150.49,151.0,145.0,148.42,149.5,150.45,,148.45,,,6646,981611.4,335,F1,1,,,,,
INE03YM01018,2026-02-05,2026-02-05,CM,NSE,STK,270,CHEMCON,EQ,,,,,CHEMCON SPECIAL CHEM LTD,185.05,189.0,182.4,183.68,182.6,185.46,,183.7,,,21583,3971475.12,894,F1,1,,,,,
INE783X01023,2026-02-05,2026-02-05,CM,NSE,STK,2799,CHEMFAB,EQ,,,,,CHEMFAB ALKALIS LIMITED,403.3,405.9,399.0,404.45,405.9,403.3,,404.35,,,3840,1544210.75,474,F1,1,,,,,
INE488A01050,2026-02-05,2026-02-05,CM,NSE,STK,5449,CHEMPLASTS,EQ,,,,,CHEMPLAST SANMAR LIMITED,267.2,270.0,259.1,261.25,259.1,267.25,,261.25,,,100045,26273988.2,4517,F1,1,,,,,
INE178A01016,2026-02-05,2026-02-05,CM,NSE,STK,2049,CHENNPETRO,EQ,,,,,CHENNAI PETROLEUM CORP LT,888.0,918.0,882.0,894.4,889.0,880.9,,894.35,,,1348063,1214254310.1,40609,F1,1,,,,,
INE0U1T01012,2026-02-05,2026-02-05,CM,NSE,STK,24625,CHETANA,SM,,,,,CHETANA EDUCATION LIMITED,47.8,47.8,46.0,46.0,46.0,47.8,,46.0,,,4800,225280.0,3,F1,1600,,,,,
INE974B01016,2026-02-05,2026-02-05,CM,NSE,STK,9879,CHEVIOT,EQ,,,,,CHEVIOT COMPANY LIMITED,1037.0,1041.0,1030.5,1031.8,1031.5,1034.0,,1031.65,,,779,805618.1,76,F1,1,,,,,
INE102B01014,2026-02-05,2026-02-05,CM,NSE,STK,8866,CHOICEIN,EQ,,,,,CHOICE INTERNATIONAL LTD,784.5,787.9,770.2,775.85,772.35,783.55,,775.75,,,715244,556238538.55,9132,F1,1,,,,,
INF2KCX01012,2026-02-05,2026-02-05,CM,NSE,STK,759610,CHOICEGOLD,EQ,,,,,CHOICEAMC - CHOICEGOLD,153.9,153.9,147.0,150.33,149.2,156.9,,150.33,,,109868,16510768.19,2944,F1,1,,,,,
INE149A01033,2026-02-05,2026-02-05,CM,NSE,STK,21740,CHOLAHLDNG,EQ,,,,,CHOLAMANDALAM FIN HOL LTD,1729.0,1729.0,1661.1,1676.4,1674.6,1716.6,,1676.35,,,93125,156386990.7,11751,F1,1,,,,,
INE121A01024,2026-02-05,2026-02-05,CM,NSE,STK,685,CHOLAFIN,EQ,,,,,CHOLAMANDALAM IN & FIN CO,1740.0,1745.0,1717.1,1722.3,1721.6,1739.5,,1722.3,,,391219,674952317.2,28155,F1,1,,,,,
INE536H01010,2026-02-05,2026-02-05,CM,NSE,STK,14937,CIEINDIA,EQ,,,,,CIE AUTOMOTIVE INDIA LTD,429.0,435.0,425.4,430.1,428.8,427.7,,430.1,,,169239,72817710.3,7032,F1,1,,,,,
INE675C01017,2026-02-05,2026-02-05,CM,NSE,STK,5142,CIGNITITEC,EQ,,,,,CIGNITI TECHNOLOGIES LTD,1580.0,1586.0,1556.2,1571.3,1574.1,1583.5,,1571.3,,,25380,39818593.7,1942,F1,1,,,,,
INE704H01022,2026-02-05,2026-02-05,CM,NSE,STK,27161,CINELINE,EQ,,,,,CINELINE INDIA LIMITED,84.03,86.22,82.2,83.28,83.05,84.53,,83.28,,,31734,2626539.88,170,F1,1,,,,,
INE039B01026,2026-02-05,2026-02-05,CM,NSE,STK,8024,CINEVISTA,EQ,,,,,CINEVISTA LIMITED,16.26,16.74,15.65,15.85,16.07,16.08,,15.89,,,6465,103337.77,55,F1,1,,,,,
INE059A01026,2026-02-05,2026-02-05,CM,NSE,STK,694,CIPLA,EQ,,,,,CIPLA LTD,1335.9,1335.9,1321.0,1333.3,1332.7,1326.7,,1333.3,,,999810,1329399692.7,61894,F1,1,,,,,
INE491A01021,2026-02-05,2026-02-05,CM,NSE,STK,5701,CUB,EQ,,,,,CITY UNION BANK LTD,293.0,296.5,291.3,293.65,293.6,292.1,,293.65,,,970491,286224893.3,32445,F1,1,,,,,
INE201M01029,2026-02-05,2026-02-05,CM,NSE,STK,20223,CLEDUCATE,EQ,,,,,CL EDUCATE LIMITED,72.72,74.71,72.72,73.85,74.0,72.72,,73.85,,,15573,1148286.82,273,F1,1,,,,,
INE0UQ601012,2026-02-05,2026-02-05,CM,NSE,STK,758736,CLASSICEIL,SM,,,,,CLASSIC ELECTRODE (IND) L,51.25,52.4,51.0,51.1,51.1,51.3,,51.1,,,46400,2375760.0,19,F1,1600,,,,,
INE376C01038,2026-02-05,2026-02-05,CM,NSE,STK,13846,CLCIND,BE,,,,,CLC INDUSTRIES LIMITED,11.41,11.41,11.41,11.41,11.41,10.87,,11.41,,,31,353.71,2,F1,1,,,,,
INE227W01023,2026-02-05,2026-02-05,CM,NSE,STK,5049,CLEAN,EQ,,,,,CLEAN SCIENCE & TECH LTD,801.35,815.0,795.45,809.65,810.95,801.35,,809.6,,,137208,110777240.45,9512,F1,1,,,,,
INE1EF801010,2026-02-05,2026-02-05,CM,NSE,STK,760143,CSSL,SM,,,,,CLEAR SECURED SERVICES L,139.5,143.0,128.55,130.1,131.5,139.15,,130.1,,,104000,14036200.0,94,F1,1000,,,,,
INE925R01014,2026-02-05,2026-02-05,CM,NSE,STK,7603,CMSINFO,EQ,,,,,CMS INFO SYSTEMS LIMITED,319.0,326.9,313.4,324.85,325.75,316.6,,324.85,,,440601,141488198.5,17759,F1,1,,,,,
INE522F01014,2026-02-05,2026-02-05,CM,NSE,STK,20374,COALINDIA,EQ,,,,,COAL INDIA LTD,437.0,437.8,427.7,431.85,432.6,434.9,,431.85,,,5252658,2265130502.05,77626,F1,1,,,,,
INE377E01024,2026-02-05,2026-02-05,CM,NSE,STK,6010,COASTCORP,BE,,,,,COASTAL CORPORATION LTD,53.06,53.06,51.1,52.91,52.95,50.54,,52.91,,,172034,9058526.26,818,F1,1,,,,,
INE704P01025,2026-02-05,2026-02-05,CM,NSE,STK,21508,COCHINSHIP,EQ,,,,,COCHIN SHIPYARD LIMITED,1502.2,1503.5,1476.7,1482.9,1481.8,1502.2,,1482.9,,,468641,695327610.8,25761,F1,1,,,,,
INE335K01011,2026-02-05,2026-02-05,CM,NSE,STK,11165,COFFEEDAY,EQ,,,,,COFFEE DAY ENTERPRISE LTD,31.25,31.57,30.0,30.18,30.29,31.4,,30.17,,,917207,27946313.26,3473,F1,1,,,,,
INE591G01025,2026-02-05,2026-02-05,CM,NSE,STK,11543,COFORGE,EQ,,,,,COFORGE LIMITED,1598.0,1620.0,1587.6,1599.8,1599.1,1613.9,,1599.8,,,1684388,2699135930.4,53121,F1,1,,,,,
INE03QK01018,2026-02-05,2026-02-05,CM,NSE,STK,17945,COHANCE,EQ,,,,,COHANCE LIFESCIENCES LTD,368.4,368.4,339.75,356.8,356.0,366.75,,356.8,,,1259934,441806322.2,30086,F1,1,,,,,
INE259A01022,2026-02-05,2026-02-05,CM,NSE,STK,15141,COLPAL,EQ,,,,,COLGATE PALMOLIVE LTD.,2116.2,2152.8,2111.0,2114.3,2111.0,2116.2,,2114.3,,,144168,306819973.1,13230,F1,1,,,,,
INE073V01015,2026-02-05,2026-02-05,CM,NSE,STK,21594,COMSYN,BE,,,,,COMMERCIAL SYN BAGS LTD,166.93,167.15,165.5,167.12,165.9,166.93,,167.1,,,14612,2428809.51,58,F1,1,,,,,
INE597Z01014,2026-02-05,2026-02-05,CM,NSE,STK,19513,COMMITTED,SM,,,,,COMMITTED CARGO CARE LTD,195.0,195.0,195.0,195.0,195.0,200.0,,195.0,,,800,156000.0,1,F1,800,,,,,
INE070C01037,2026-02-05,2026-02-05,CM,NSE,STK,19670,COMPINFO,BZ,,,,,COMPUAGE INFOCOM LTD,1.4,1.4,1.35,1.39,1.37,1.4,,1.39,,,19662,27419.3,24,F1,1,,,,,
INE453B01029,2026-02-05,2026-02-05,CM,NSE,STK,31138,COMPUSOFT,EQ,,,,,COMPUCOM SOFTWARE LTD,14.44,14.65,14.05,14.18,14.2,14.44,,14.18,,,13174,188725.74,186,F1,1,,,,,
INE596I01020,2026-02-05,2026-02-05,CM,NSE,STK,342,CAMS,EQ,,,,,COMPUTER AGE MNGT SER LTD,732.05,733.0,721.0,731.4,730.7,735.7,,731.4,,,518026,376728956.85,21601,F1,1,,,,,
INE338H01029,2026-02-05,2026-02-05,CM,NSE,STK,18060,CONCORDBIO,EQ,,,,,CONCORD BIOTECH LIMITED,1177.6,1189.6,1136.7,1168.2,1175.4,1180.1,,1168.2,,,80462,93448108.1,7539,F1,1,,,,,
INE037Z01029,2026-02-05,2026-02-05,CM,NSE,STK,28764,CEWATER,EQ,,,,,CONCORD ENVIRO SYSTEMS L,410.0,411.85,389.0,396.45,394.0,410.65,,396.5,,,42687,16931758.5,2193,F1,1,,,,,
INE552D01024,2026-02-05,2026-02-05,CM,NSE,STK,10238,CONFIPET,EQ,,,,,CONFIDENCE PETRO IND LTD.,32.51,32.63,31.48,31.59,31.68,32.63,,31.59,,,386104,12294369.94,2919,F1,1,,,,,
INE0EAS01014,2026-02-05,2026-02-05,CM,NSE,STK,758453,CONNPLEX,SM,,,,,CONNPLEX CINEMAS LIMITED,247.45,253.0,244.3,249.7,250.0,245.0,,249.7,,,50400,12604720.0,30,F1,800,,,,,
INE429I01024,2026-02-05,2026-02-05,CM,NSE,STK,14996,CCCL,BE,,,,,CONS. CONST. CONSORT LTD,19.87,19.87,18.61,19.0,19.0,19.43,,18.99,,,247428,4762249.81,554,F1,1,,,,,
INE025A01027,2026-02-05,2026-02-05,CM,NSE,STK,11731,CONSOFINVT,EQ,,,,,CONSO. FIN. & HOLD. LTD.,201.0,209.0,195.0,195.29,195.0,196.85,,195.29,,,25786,5173375.64,635,F1,1,,,,,
INE111A01025,2026-02-05,2026-02-05,CM,NSE,STK,4749,CONCOR,EQ,,,,,CONTAINER CORP OF IND LTD,528.4,528.4,517.2,522.05,519.0,527.15,,522.05,,,1789564,935168040.45,23451,F1,1,,,,,
INE663B01015,2026-02-05,2026-02-05,CM,NSE,STK,17477,CONTROLPR,EQ,,,,,CONTROL PRINT LIMITED,660.0,660.05,649.0,651.15,649.05,656.9,,651.15,,,8384,5475195.8,1023,F1,1,,,,,
INE0HS001028,2026-02-05,2026-02-05,CM,NSE,STK,8560,COOLCAPS,SM,,,,,COOL CAPS INDUSTRIES LTD,31.6,31.6,31.6,31.6,31.6,33.25,,31.6,,,211250,6675500.0,67,F1,1250,,,,,
INE558D01021,2026-02-05,2026-02-05,CM,NSE,STK,4007,CORALFINAC,EQ,,,,,CORAL INDIA FIN & HOUS LT,35.88,35.88,34.21,34.44,34.4,34.99,,34.44,,,19166,665132.28,209,F1,1,,,,,
INE792I01017,2026-02-05,2026-02-05,CM,NSE,STK,15271,CORDSCABLE,EQ,,,,,CORDS CABLE INDUS LTD.,172.05,176.68,170.0,171.07,170.65,172.91,,171.05,,,25756,4466942.13,1148,F1,1,,,,,
INE169A01031,2026-02-05,2026-02-05,CM,NSE,STK,739,COROMANDEL,EQ,,,,,COROMANDEL INTERNTL. LTD,2287.8,2295.0,2241.0,2249.3,2252.8,2274.2,,2249.3,,,120390,272047206.1,15444,F1,1,,,,,
INE02ZQ01018,2026-02-05,2026-02-05,CM,NSE,STK,760254,CORONA,EQ,,,,,CORONA REMEDIES LIMITED,1482.1,1538.0,1482.1,1526.0,1535.0,1474.6,,1526.15,,,65118,98505710.0,5969,F1,1,,,,,
INE757A01017,2026-02-05,2026-02-05,CM,NSE,STK,742,COSMOFIRST,EQ,,,,,COSMO FIRST LIMITED,644.65,672.55,627.6,630.25,629.0,644.65,,630.25,,,73379,47506896.5,3952,F1,1,,,,,
INE652F01027,2026-02-05,2026-02-05,CM,NSE,STK,6385,CCHHL,EQ,,,,,COUNTRY CLUB HOSP HOL LTD,14.02,14.02,13.31,13.45,13.37,13.58,,13.45,,,8490,114324.03,160,F1,1,,,,,
INE695B01025,2026-02-05,2026-02-05,CM,NSE,STK,16986,COUNCODOS,EQ,,,,,COUNTRY CONDO S LIMITED,5.26,5.37,5.12,5.13,5.13,5.26,,5.13,,,12442,64419.81,97,F1,1,,,,,
INE521J01018,2026-02-05,2026-02-05,CM,NSE,STK,20086,CPCAP,EQ,,,,,CP CAPITAL LIMITED,96.76,100.92,95.52,97.78,98.3,96.75,,97.78,,,18230,1782552.26,318,F1,1,,,,,
INF457M01133,2026-02-05,2026-02-05,CM,NSE,STK,2328,CPSEETF,EQ,,,,,CPSE ETF,99.91,102.4,97.64,99.79,99.56,99.91,,99.79,,,3182572,317550308.81,11383,F1,1,,,,,
INE00LO01017,2026-02-05,2026-02-05,CM,NSE,STK,2854,CRAFTSMAN,EQ,,,,,CRAFTSMAN AUTOMATION LTD,7819.0,7859.0,7701.5,7836.0,7849.0,7848.5,,7835.95,,,18038,140757158.5,5633,F1,1,,,,,
INE0OFK01019,2026-02-05,2026-02-05,CM,NSE,STK,16419,CRAYONS,SM,,,,,CRAYONS ADVERTISING LTD,39.05,41.1,38.05,41.0,41.1,41.2,,41.0,,,7000,277500.0,7,F1,1000,,,,,
INE230B01021,2026-02-05,2026-02-05,CM,NSE,STK,9384,CREATIVEYE,EQ,,,,,CREATIVE EYE LIMITED,6.84,6.84,6.5,6.67,6.74,6.67,,6.76,,,3191,21000.1,74,F1,1,,,,,
INE0R7401011,2026-02-05,2026-02-05,CM,NSE,STK,23468,CGRAPHICS,SM,,,,,CREATIVE GRAPHICS S IND L,158.0,158.1,153.0,157.4,157.4,158.4,,157.4,,,28800,4476200.0,30,F1,800,,,,,
INE985W01018,2026-02-05,2026-02-05,CM,NSE,STK,11155,CNL,EQ,,,,,CREATIVE NEWTECH LIMITED,692.7,713.3,675.4,706.15,706.0,694.85,,706.2,,,18919,13295744.9,516,F1,1,,,,,
INE741K01010,2026-02-05,2026-02-05,CM,NSE,STK,4421,CREDITACC,EQ,,,,,CREDITACCESS GRAMEEN LTD,1342.0,1355.0,1286.2,1290.9,1294.9,1334.9,,1290.8,,,213333,280648998.8,15604,F1,1,,,,,
INE220Q01020,2026-02-05,2026-02-05,CM,NSE,STK,20878,MUFTI,EQ,,,,,CREDO BRANDS MARKETING L,97.0,99.7,96.42,98.23,98.9,98.33,,98.2,,,97796,9567718.56,1443,F1,1,,,,,
INE559D01011,2026-02-05,2026-02-05,CM,NSE,STK,13900,CREST,EQ,,,,,CREST VENTURES LIMITED,363.05,367.2,357.2,359.7,358.0,363.05,,359.7,,,2375,856434.95,159,F1,1,,,,,
INE007A01025,2026-02-05,2026-02-05,CM,NSE,STK,757,CRISIL,EQ,,,,,CRISIL LTD,4688.0,4730.9,4607.0,4636.9,4612.0,4688.0,,4637.0,,,37973,176705154.3,11259,F1,1,,,,,
INE0S4R01014,2026-02-05,2026-02-05,CM,NSE,STK,757850,CRIZAC,EQ,,,,,CRIZAC LIMITED,240.5,242.0,235.0,236.1,237.0,243.15,,236.1,,,246653,58606060.3,8024,F1,1,,,,,
INE299U01018,2026-02-05,2026-02-05,CM,NSE,STK,17094,CROMPTON,EQ,,,,,CROMPT GREA CON ELEC LTD,245.74,247.84,241.71,246.63,247.0,244.06,,246.65,,,3565459,874397980.95,26115,F1,1,,,,,
INE00NH01017,2026-02-05,2026-02-05,CM,NSE,STK,18260,CLSL,SM,,,,,CROP LIFE SCIENCE LIMITED,49.1,49.5,49.1,49.5,49.5,51.95,,49.5,,,4000,197200.0,2,F1,2000,,,,,
INE491V01019,2026-02-05,2026-02-05,CM,NSE,STK,8083,CROWN,EQ,,,,,CROWN LIFTERS LIMITED,137.89,141.21,132.21,133.73,134.85,135.74,,133.73,,,19195,2627817.23,543,F1,1,,,,,
INE679A01013,2026-02-05,2026-02-05,CM,NSE,STK,14966,CSBBANK,EQ,,,,,CSB BANK LIMITED,419.4,421.0,411.9,413.75,413.9,417.25,,413.75,,,273814,113890759.35,10454,F1,1,,,,,
INE718F01018,2026-02-05,2026-02-05,CM,NSE,STK,10350,CSLFINANCE,EQ,,,,,CSL FINANCE LIMITED,270.45,273.75,259.0,262.25,263.3,271.15,,262.25,,,21355,5658759.45,890,F1,1,,,,,
INE0NR623014,2026-02-05,2026-02-05,CM,NSE,STK,15078,CUBEINVIT,IV,,,,,CUBE HIGHWAYS TRUST,140.0,140.0,140.0,140.0,140.0,140.0,,140.0,,,725000,101500000.0,15,F1,25000,,,,,
INE144D01012,2026-02-05,2026-02-05,CM,NSE,STK,4064,CUBEXTUB,EQ,,,,,CUBEX TUBINGS LTD,116.85,119.5,113.26,114.61,115.0,116.26,,114.6,,,263441,30626080.83,6222,F1,1,,,,,
INE298A01020,2026-02-05,2026-02-05,CM,NSE,STK,1901,CUMMINSIND,EQ,,,,,CUMMINS INDIA LTD,4088.0,4418.0,4032.0,4391.4,4366.0,4202.3,,4391.4,,,1692136,7283746602.2,135147,F1,1,,,,,
INE509F01029,2026-02-05,2026-02-05,CM,NSE,STK,18520,CUPID,EQ,,,,,CUPID LIMITED,427.95,433.0,416.1,420.05,422.0,427.45,,420.0,,,5228090,2222523789.1,39589,F1,1,,,,,
INE117B01020,2026-02-05,2026-02-05,CM,NSE,STK,30191,CURAA,BE,,,,,CURA TECHNOLOGIES LIMITED,89.47,91.29,89.47,89.47,89.47,91.29,,89.6,,,203,18469.33,26,F1,1,,,,,
INE1BZN01016,2026-02-05,2026-02-05,CM,NSE,STK,759825,CURIS,SM,,,,,CURIS LIFESCIENCES LTD,105.55,105.55,105.55,105.55,105.55,106.4,,105.55,,,1000,105550.0,1,F1,1000,,,,,
INE278G01037,2026-02-05,2026-02-05,CM,NSE,STK,11842,CYBERMEDIA,EQ,,,,,CYBER MEDIA (INDIA) LTD.,15.92,16.19,15.31,15.45,15.6,15.92,,15.46,,,6443,100466.0,88,F1,1,,,,,
INE075Z01011,2026-02-05,2026-02-05,CM,NSE,STK,11447,CMRSL,SM,,,,,CYBER MEDIA RES & SER LTD,67.25,70.65,67.25,70.65,70.65,70.7,,70.65,,,2400,165520.0,3,F1,800,,,,,
INE214A01019,2026-02-05,2026-02-05,CM,NSE,STK,6051,CYBERTECH,EQ,,,,,CYBERTECH SYSTEMS & SOFTW,136.9,136.97,133.0,133.95,133.0,134.63,,133.9,,,29745,4003980.37,944,F1,1,,,,,
INE055S01018,2026-02-05,2026-02-05,CM,NSE,STK,17187,CYIENTDLM,EQ,,,,,CYIENT DLM LIMITED,373.0,380.0,356.7,357.85,358.0,370.2,,357.85,,,290011,104685215.65,11935,F1,1,,,,,
