ISIN,TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
IN0020190081,2026-02-11,2026-02-11,CM,NSE,STK,11154,SGBJUL27,GB,,,,,2.50%GOLDBONDS2027SR-II,15770.0,15840.0,15749.0,15839.0,15839.0,15750.0,,15839.0,,,53,837661.94,12,F1,1,,,,,
IN0020190107,2026-02-11,2026-02-11,CM,NSE,STK,12904,SGBAUG27,GB,,,,,2.50%GOLDBONDS2027SR-III,15773.0,16199.0,15750.87,15770.87,15751.0,15813.81,,15782.66,,,135,2142781.6,24,F1,1,,,,,
IN0020190115,2026-02-11,2026-02-11,CM,NSE,STK,13209,SGBSEP27,GB,,,,,2.50%GOLDBONDS2027SR-IV,15700.0,15887.0,15700.0,15887.0,15887.0,15700.0,,15942.0,,,8,125974.0,3,F1,1,,,,,
IN0020190370,2026-02-11,2026-02-11,CM,NSE,STK,13981,SGBOCT27,GB,,,,,2.50%GOLDBONDS2027SR-V,15849.0,15850.0,15820.0,15833.8,15820.0,15757.65,,15833.8,,,34,538550.0,11,F1,1,,,,,
IN0020180561,2026-02-11,2026-02-11,CM,NSE,STK,8766,SGBFEB27,GB,,,,,2.50%GOLDBONDS2027SR-VI,15670.0,15955.29,15670.0,15955.29,15955.29,17299.0,,15955.29,,,35,554870.18,18,F1,1,,,,,
IN0020190388,2026-02-11,2026-02-11,CM,NSE,STK,14252,SGBOCT27VI,GB,,,,,2.50%GOLDBONDS2027SR-VI,15650.0,15780.0,15649.0,15780.0,15780.0,15650.0,,15780.0,,,27,424418.0,7,F1,1,,,,,
IN0020190461,2026-02-11,2026-02-11,CM,NSE,STK,15432,SGBDC27VII,GB,,,,,2.50%GOLDBONDS2027SR-VII,15730.0,15998.0,15730.0,15805.13,15730.0,15701.0,,15805.13,,,189,2989247.53,70,F1,1,,,,,
IN0020200062,2026-02-11,2026-02-11,CM,NSE,STK,18862,SGBAPR28I,GB,,,,,2.50%GOLDBONDS2028SR-I,15814.0,15989.99,15754.0,15811.79,15805.0,15802.66,,15811.79,,,373,5903218.81,97,F1,1,,,,,
IN0020200088,2026-02-11,2026-02-11,CM,NSE,STK,18972,SGBMAY28,GB,,,,,2.50%GOLDBONDS2028SR-II,15800.02,15898.98,15740.0,15801.0,15800.0,15711.46,,15801.0,,,103,1627825.75,33,F1,1,,,,,
IN0020200146,2026-02-11,2026-02-11,CM,NSE,STK,22242,SGBJUL28IV,GB,,,,,2.50%GOLDBONDS2028SR-IV,15999.0,15999.0,15702.2,15783.1,15809.98,15828.51,,15783.1,,,463,7319408.55,80,F1,1,,,,,
IN0020190545,2026-02-11,2026-02-11,CM,NSE,STK,17664,SGBFEB28IX,GB,,,,,2.50%GOLDBONDS2028SR-IX,15796.0,15875.98,15701.0,15803.0,15803.0,15797.0,,15803.0,,,69,1087958.98,15,F1,1,,,,,
IN0020200161,2026-02-11,2026-02-11,CM,NSE,STK,22385,SGBAUG28V,GB,,,,,2.50%GOLDBONDS2028SR-V,15899.0,15970.0,15850.0,15929.07,15930.0,15850.98,,15926.32,,,1764,28079128.24,256,F1,1,,,,,
IN0020200195,2026-02-11,2026-02-11,CM,NSE,STK,149,SGBSEP28VI,GB,,,,,2.50%GOLDBONDS2028SR-VI,15850.0,15900.0,15800.0,15812.71,15831.6,15820.7,,15814.11,,,506,8022847.52,90,F1,1,,,,,
IN0020200203,2026-02-11,2026-02-11,CM,NSE,STK,834,SGBOC28VII,GB,,,,,2.50%GOLDBONDS2028SR-VII,15949.0,15949.0,15750.0,15805.11,15805.0,15791.27,,15770.08,,,91,1438434.04,26,F1,1,,,,,
IN0020190537,2026-02-11,2026-02-11,CM,NSE,STK,17110,SGBJ28VIII,GB,,,,,2.50%GOLDBONDS2028SR-VIII,15650.0,15849.0,15650.0,15800.0,15800.0,15998.0,,15800.0,,,30,470699.0,8,F1,1,,,,,
IN0020210111,2026-02-11,2026-02-11,CM,NSE,STK,5113,SGBJUL29IV,GB,,,,,2.50%GOLDBONDS2029SR-IV,15756.0,15867.0,15756.0,15827.33,15816.0,15726.05,,15827.33,,,37,585839.94,19,F1,1,,,,,
IN0020200377,2026-02-11,2026-02-11,CM,NSE,STK,1920,SGBJAN29IX,GB,,,,,2.50%GOLDBONDS2029SR-IX,15775.0,15889.0,15766.1,15800.34,15800.0,15764.42,,15800.34,,,211,3340188.38,65,F1,1,,,,,
IN0020210129,2026-02-11,2026-02-11,CM,NSE,STK,5455,SGBAUG29V,GB,,,,,2.50%GOLDBONDS2029SR-V,16026.0,16101.0,15905.0,15983.09,15905.0,16001.0,,15987.98,,,238,3813984.87,61,F1,1,,,,,
IN0020210228,2026-02-11,2026-02-11,CM,NSE,STK,7098,SGBD29VIII,GB,,,,,2.50%GOLDBONDS2029SR-VIII,15900.0,16005.0,15401.0,15787.86,15761.01,15802.0,,15786.04,,,568,8993088.93,115,F1,1,,,,,
IN0020200385,2026-02-11,2026-02-11,CM,NSE,STK,2003,SGBJAN29X,GB,,,,,2.50%GOLDBONDS2029SR-X,16000.0,16000.0,15780.0,15811.68,15800.5,15744.81,,15811.68,,,47,744349.81,26,F1,1,,,,,
IN0020200393,2026-02-11,2026-02-11,CM,NSE,STK,2200,SGBFEB29XI,GB,,,,,2.50%GOLDBONDS2029SR-XI,15755.0,15853.87,15755.0,15839.0,15839.0,15753.17,,15834.5,,,164,2594935.72,21,F1,1,,,,,
IN0020200427,2026-02-11,2026-02-11,CM,NSE,STK,2810,SGBMR29XII,GB,,,,,2.50%GOLDBONDS2029SR-XII,15625.0,15897.97,15625.0,15844.48,15844.98,15782.64,,15844.48,,,143,2262064.04,48,F1,1,,,,,
IN0020220045,2026-02-11,2026-02-11,CM,NSE,STK,10232,SGBJUN30,GB,,,,,2.50%GOLDBONDS2030SR-I,15950.05,16175.0,15852.01,15901.71,15983.0,15950.05,,15901.71,,,260,4144143.54,58,F1,1,,,,,
IN0020220078,2026-02-11,2026-02-11,CM,NSE,STK,11192,SGBAUG30,GB,,,,,2.50%GOLDBONDS2030SR-II,16020.01,16338.5,16020.01,16086.0,16023.0,16018.13,,16086.0,,,246,3964660.47,97,F1,1,,,,,
IN0020220110,2026-02-11,2026-02-11,CM,NSE,STK,13642,SGBDE30III,GB,,,,,2.50%GOLDBONDS2030SR-III,16131.0,16351.82,16084.0,16180.42,16084.0,16099.99,,16136.17,,,242,3923897.24,62,F1,1,,,,,
IN0020210236,2026-02-11,2026-02-11,CM,NSE,STK,7879,SGBJAN30IX,GB,,,,,2.50%GOLDBONDS2030SR-IX,15875.0,16125.0,15801.01,15911.47,15920.0,15842.54,,15911.47,,,177,2821923.51,59,F1,1,,,,,
IN0020210319,2026-02-11,2026-02-11,CM,NSE,STK,8401,SGBMAR30X,GB,,,,,2.50%GOLDBONDS2030SR-X,15822.0,16189.0,15822.0,16036.8,16036.8,15878.51,,16036.8,,,109,1734803.55,30,F1,1,,,,,
IN0020230069,2026-02-11,2026-02-11,CM,NSE,STK,17202,SGBJUN31I,GB,,,,,2.50%GOLDBONDS2031SR-I,16410.35,16410.35,15548.0,16116.62,16114.99,16088.54,,16117.45,,,2057,32870293.86,331,F1,1,,,,,
IN0020230093,2026-02-11,2026-02-11,CM,NSE,STK,19456,SGBSEP31II,GB,,,,,2.50%GOLDBONDS2031SR-II,16090.83,16260.0,16051.0,16191.4,16200.0,16090.83,,16196.9,,,943,15245307.71,250,F1,1,,,,,
IN0020230168,2026-02-11,2026-02-11,CM,NSE,STK,22476,SGBDE31III,GB,,,,,2.50%GOLDBONDS2031SR-III,16313.2,16758.0,16311.11,16379.16,16351.5,16382.26,,16378.31,,,1217,19937678.02,364,F1,1,,,,,
IN0020220169,2026-02-11,2026-02-11,CM,NSE,STK,14598,SGBMAR31IV,GB,,,,,2.50%GOLDBONDS2031SR-IV,16399.0,16399.0,15999.99,16101.4,16100.0,16039.98,,16091.31,,,284,4584546.71,71,F1,1,,,,,
IN0020230184,2026-02-11,2026-02-11,CM,NSE,STK,22886,SGBFEB32IV,GB,,,,,2.50%GOLDBONDS2032SR-IV,17951.0,18394.0,17916.2,17954.17,18000.0,17940.08,,17954.17,,,1251,22529595.86,299,F1,1,,,,,
INE144J01027,2026-02-11,2026-02-11,CM,NSE,STK,16921,20MICRONS,EQ,,,,,20 MICRONS LTD,181.73,201.5,181.73,188.07,187.05,181.73,,188.0,,,555072,107045174.47,9825,F1,1,,,,,
INE253B01015,2026-02-11,2026-02-11,CM,NSE,STK,4,21STCENMGM,EQ,,,,,21ST CENTURY MGMT SERVICE,39.5,40.25,38.76,38.9,38.81,39.5,,38.9,,,3263,127666.14,64,F1,1,,,,,
INE466L01038,2026-02-11,2026-02-11,CM,NSE,STK,13061,360ONE,EQ,,,,,360 ONE WAM LIMITED,1163.1,1163.2,1126.7,1138.4,1137.0,1162.4,,1138.4,,,766800,872827308.6,29596,F1,1,,,,,
INF579M01BB5,2026-02-11,2026-02-11,CM,NSE,STK,30105,GOLD360,EQ,,,,,360ONEAMC - GOLD360,151.45,152.05,150.65,151.75,152.0,150.55,,151.83,,,53794,8147505.25,920,F1,1,,,,,
INF579M01BC3,2026-02-11,2026-02-11,CM,NSE,STK,756150,SILVER360,EQ,,,,,360ONEAMC - SILVER360,251.5,254.99,250.0,253.18,253.5,251.43,,253.18,,,107741,27225247.38,2449,F1,1,,,,,
INE748C01038,2026-02-11,2026-02-11,CM,NSE,STK,6232,3IINFOLTD,EQ,,,,,3I INFOTECH LIMITED,16.37,16.9,15.81,16.04,16.09,16.22,,16.03,,,316714,5104668.85,1290,F1,1,,,,,
INE470A01017,2026-02-11,2026-02-11,CM,NSE,STK,474,3MINDIA,EQ,,,,,3M INDIA LIMITED,37800.0,37800.0,36910.0,37580.0,37300.0,37635.0,,37580.05,,,4096,152820555.0,3027,F1,1,,,,,
INE105C01023,2026-02-11,2026-02-11,CM,NSE,STK,2595,3PLAND,EQ,,,,,3P LAND HOLDINGS LIMITED,35.03,36.5,34.41,34.98,35.14,35.17,,34.98,,,3227,114356.39,95,F1,1,,,,,
INE618L01018,2026-02-11,2026-02-11,CM,NSE,STK,445,5PAISA,EQ,,,,,5PAISA CAPITAL LIMITED,339.3,341.0,331.0,333.25,332.1,339.1,,333.25,,,37447,12540440.75,1414,F1,1,,,,,
INE111B01023,2026-02-11,2026-02-11,CM,NSE,STK,11868,63MOONS,EQ,,,,,63 MOONS TECHNOLOGIES LTD,709.0,739.95,697.8,701.15,698.2,724.85,,701.15,,,231249,165550028.2,9417,F1,1,,,,,
INE053F07579,2026-02-11,2026-02-11,CM,NSE,STK,29323,734IRFC28,N4,,,,,7.34 NCD 19FEB28 TR1 SR2,1069.9,1070.0,1069.0,1069.09,1069.0,1052.04,,1069.09,,,364,389413.12,13,F1,1,,,,,
INE020B07JU4,2026-02-11,2026-02-11,CM,NSE,STK,19926,743REC35,NH,,,,,7.43% TAX FREE TRI SR3B,1156.4,1156.4,1156.4,1156.4,1156.4,1152.1,,1156.4,,,6,6938.4,1,F1,1,,,,,
INE031A07865,2026-02-11,2026-02-11,CM,NSE,STK,29312,751HUDCO28,N5,,,,,7.51 NCD 16FEB28 TR1 SR2,1042.95,1042.95,1042.95,1042.95,1042.95,1039.88,,1042.95,,,910,949084.5,1,F1,1,,,,,
INE261F07032,2026-02-11,2026-02-11,CM,NSE,STK,20034,764NABAR31,N2,,,,,7.64% TAX FREE TRI SRIIB,1150.0,1150.0,1150.0,1150.0,1150.0,1149.2,,1150.0,,,221,254150.0,1,F1,1,,,,,
INE031A07AO5,2026-02-11,2026-02-11,CM,NSE,STK,19928,764HUDCO31,N8,,,,,7.64% TAX FREETRI SR2B,1097.0,1100.0,1096.61,1096.64,1096.61,1096.05,,1096.64,,,1043,1144444.82,17,F1,1,,,,,
INE031A07AT4,2026-02-11,2026-02-11,CM,NSE,STK,19930,769HUDCO31,N9,,,,,7.69% TAX FREETRII SR2B,1106.95,1106.95,1106.95,1106.95,1106.95,1104.0,,1100.3,,,10,11069.5,1,F1,1,,,,,
INE202E07229,2026-02-11,2026-02-11,CM,NSE,STK,20030,774IREDA31,N7,,,,,7.74% TAX FREE NCD,1091.01,1091.01,1091.01,1091.01,1091.01,1098.0,,1091.01,,,6,6546.06,1,F1,1,,,,,
INE031A07840,2026-02-11,2026-02-11,CM,NSE,STK,31240,82HUDCO27,N2,,,,,8.20 NCD05MAR27 FV 1000,1110.0,1110.0,1108.0,1110.0,1110.0,1105.0,,1110.0,,,2513,2788830.0,10,F1,1,,,,,
INE134E07208,2026-02-11,2026-02-11,CM,NSE,STK,20022,830PFCL27,N5,,,,,8.30% TAX FREE NCD,1059.9,1059.9,1059.9,1059.9,1059.9,1059.9,,1055.46,,,52,55114.8,3,F1,1,,,,,
INE906B07DE1,2026-02-11,2026-02-11,CM,NSE,STK,186,850NHAI29,N5,,,,,8.50% TAX FREE TR I S IIA,1229.79,1372.8,1185.4,1185.4,1185.4,1160.1,,1185.4,,,65,80971.75,3,F1,1,,,,,
INE733E07JG5,2026-02-11,2026-02-11,CM,NSE,STK,31762,866NTPC33,N3,,,,,8.66%S-R-NCD SERIES 3A,1299.0,1299.0,1299.0,1299.0,1299.0,1290.0,,1299.0,,,90,116910.0,2,F1,1,,,,,
INE906B07DF8,2026-02-11,2026-02-11,CM,NSE,STK,192,875NHAI29,N6,,,,,8.75% TAX FREE TR I S IIB,1180.0,1180.0,1169.0,1173.5,1172.0,1178.3,,1173.5,,,2827,3317717.97,46,F1,1,,,,,
INE031A07949,2026-02-11,2026-02-11,CM,NSE,STK,19968,876HUDCO28,ND,,,,,8.76% TAX FREETRI SR2B,1103.21,1103.7,1101.5,1103.09,1103.0,1104.0,,1103.31,,,1235,1361490.8,16,F1,1,,,,,
INE848E07559,2026-02-11,2026-02-11,CM,NSE,STK,31486,879NHPC28,N5,,,,,8.79% SEC RED BOND S2B,1148.45,1160.0,1148.45,1160.0,1160.0,1145.01,,1160.0,,,40,46169.0,2,F1,1,,,,,
INE787H07370,2026-02-11,2026-02-11,CM,NSE,STK,20058,891IIFCL34,N4,,,,,8.91% TAX FREE NCD,1245.36,1245.36,1245.36,1245.36,1245.36,1227.0,,1245.36,,,10,12453.6,1,F1,1,,,,,
INE733E07JJ9,2026-02-11,2026-02-11,CM,NSE,STK,31768,891NTPC33,N6,,,,,8.91%S-R-NCD SERIES 3B,1235.0,1235.0,1230.0,1230.0,1230.0,1227.0,,1230.0,,,2490,3073127.5,16,F1,1,,,,,
INE848E07567,2026-02-11,2026-02-11,CM,NSE,STK,31487,892NHPC33,N6,,,,,8.92% SEC RED BOND S3B,1300.0,1300.0,1300.0,1300.0,1300.0,1302.0,,1300.0,,,9,11700.0,1,F1,1,,,,,
INE134E07463,2026-02-11,2026-02-11,CM,NSE,STK,20028,892PFCL33,N8,,,,,8.92% TAX FREE NCD,1239.0,1239.0,1239.0,1239.0,1239.0,1233.0,,1239.0,,,4,4956.0,1,F1,1,,,,,
INE774D08MA6,2026-02-11,2026-02-11,CM,NSE,STK,20048,9MMFSML,N2,,,,,9.00% UNSECURED NCD,1057.0,1063.0,1057.0,1063.0,1063.0,1058.2,,1062.34,,,466,494463.55,20,F1,1,,,,,
INE031A07AB2,2026-02-11,2026-02-11,CM,NSE,STK,19970,901HUDCO34,NE,,,,,9.01% TAX FREETRII SR3B,1240.0,1245.0,1235.01,1240.0,1240.0,1240.0,,1240.0,,,140,173606.71,8,F1,1,,,,,
INE08PH01015,2026-02-11,2026-02-11,CM,NSE,STK,759130,ABCOTS,EQ,,,,,A B COTSPIN INDIA LIMITED,443.35,455.0,428.0,437.9,428.0,437.2,,437.9,,,39625,17449657.15,928,F1,1,,,,,
INE00YB01025,2026-02-11,2026-02-11,CM,NSE,STK,27020,ABINFRA,EQ,,,,,A B INFRABUILD LIMITED,19.96,21.89,19.96,21.42,21.4,19.94,,21.42,,,4347436,91323434.33,3278,F1,1,,,,,
INE0O6N01012,2026-02-11,2026-02-11,CM,NSE,STK,15147,AGUL,SM,,,,,A G UNIVERSAL LIMITED,80.0,80.8,80.0,80.8,80.8,77.0,,80.8,,,6000,481600.0,3,F1,2000,,,,,
INE619I01012,2026-02-11,2026-02-11,CM,NSE,STK,20906,A2ZINFRA,EQ,,,,,A2Z INFRA ENGINEERING LTD,14.57,15.41,14.5,15.19,15.2,14.57,,15.19,,,319878,4766334.7,908,F1,1,,,,,
INE0D0U01013,2026-02-11,2026-02-11,CM,NSE,STK,12542,AAATECH,BE,,,,,AAA TECHNOLOGIES LIMITED,102.19,106.22,102.19,106.22,106.22,101.17,,107.9,,,46969,4963902.67,441,F1,1,,,,,
INE883F01010,2026-02-11,2026-02-11,CM,NSE,STK,23729,AADHARHFC,EQ,,,,,AADHAR HOUSING FINANCE L,473.55,477.2,471.05,472.6,472.6,473.55,,472.6,,,271121,128284045.95,13479,F1,1,,,,,
INE1GYP01013,2026-02-11,2026-02-11,CM,NSE,STK,757579,AAKAAR,SM,,,,,AAKAAR MEDICAL TECHNO LTD,51.0,51.0,51.0,51.0,51.0,51.0,,51.0,,,1600,81600.0,1,F1,1600,,,,,
INE087Z01024,2026-02-11,2026-02-11,CM,NSE,STK,235,AAKASH,EQ,,,,,AAKASH EXPLORATION SER L,8.05,8.43,7.82,7.98,7.99,7.95,,7.98,,,39964,319432.58,224,F1,1,,,,,
INE198H01019,2026-02-11,2026-02-11,CM,NSE,STK,5245,AAREYDRUGS,EQ,,,,,AAREY DRUGS & PHARM LTD,65.66,68.5,64.09,67.97,68.0,65.33,,67.97,,,809182,54072093.73,1947,F1,1,,,,,
INE721Z01010,2026-02-11,2026-02-11,CM,NSE,STK,1030,AARON,EQ,,,,,AARON INDUSTRIES LIMITED,162.5,164.39,161.01,162.05,161.98,163.35,,162.05,,,10455,1690413.63,391,F1,1,,,,,
INE01C001026,2026-02-11,2026-02-11,CM,NSE,STK,17145,AARTECH,EQ,,,,,AARTECH SOLONICS LIMITED,50.98,51.0,49.65,49.84,50.82,50.28,,49.84,,,18300,916374.15,509,F1,1,,,,,
INE767A01016,2026-02-11,2026-02-11,CM,NSE,STK,4481,AARTIDRUGS,EQ,,,,,AARTI DRUGS LTD.,379.5,379.95,373.5,375.25,375.0,379.5,,375.25,,,108792,40931403.4,3019,F1,1,,,,,
INE769A01020,2026-02-11,2026-02-11,CM,NSE,STK,7,AARTIIND,EQ,,,,,AARTI INDUSTRIES LTD,470.0,470.0,459.35,467.15,466.0,467.8,,467.15,,,796989,370577640.1,24810,F1,1,,,,,
INE0LRU01027,2026-02-11,2026-02-11,CM,NSE,STK,13868,AARTIPHARM,EQ,,,,,AARTI PHARMALABS LIMITED,764.4,775.6,742.5,749.85,744.0,764.4,,749.95,,,178515,135668615.3,12477,F1,1,,,,,
INE09EO01013,2026-02-11,2026-02-11,CM,NSE,STK,19233,AARTISURF,EQ,,,,,AARTI SURFACTANTS LIMITED,445.7,445.8,430.0,434.9,434.1,445.7,,434.9,,,10989,4779120.95,719,F1,1,,,,,
INE09EO04017,2026-02-11,2026-02-11,CM,NSE,STK,12121,AARTISURF,P1,,,,,AARTI SURFACTANTS LIMITED,195.5,195.5,195.45,195.45,195.45,195.55,,195.45,,,15,2932.0,3,F1,1,,,,,
INE754X01016,2026-02-11,2026-02-11,CM,NSE,STK,19073,AARVI,EQ,,,,,AARVI ENCON LIMITED,133.99,133.99,130.51,131.63,130.6,130.92,,131.63,,,24605,3241840.36,632,F1,1,,,,,
INE0OB201016,2026-02-11,2026-02-11,CM,NSE,STK,16961,AATMAJ,SM,,,,,AATMAJ HEALTHCARE LIMITED,20.5,20.5,20.0,20.0,20.0,20.55,,20.0,,,10000,201500.0,5,F1,2000,,,,,
INE216P01012,2026-02-11,2026-02-11,CM,NSE,STK,5385,AAVAS,EQ,,,,,AAVAS FINANCIERS LIMITED,1345.1,1351.4,1296.0,1309.9,1309.0,1343.1,,1309.85,,,362307,474757625.6,22340,F1,1,,,,,
INE421A01028,2026-02-11,2026-02-11,CM,NSE,STK,7759,ABAN,BE,,,,,ABAN OFFSHORE LTD.,21.22,21.5,20.6,21.48,21.48,21.27,,21.5,,,85815,1811854.11,315,F1,1,,,,,
INE00ZE01026,2026-02-11,2026-02-11,CM,NSE,STK,13288,AFSL,EQ,,,,,ABANS FINANCIAL SRVCS LTD,201.12,208.87,201.12,202.37,202.25,204.82,,202.4,,,12056,2454744.48,681,F1,1,,,,,
INE117A01022,2026-02-11,2026-02-11,CM,NSE,STK,13,ABB,EQ,,,,,ABB INDIA LIMITED,5851.0,5861.0,5781.0,5825.5,5819.0,5870.0,,5825.55,,,91365,531897749.5,14157,F1,1,,,,,
INE358A01014,2026-02-11,2026-02-11,CM,NSE,STK,17903,ABBOTINDIA,EQ,,,,,ABBOTT INDIA LIMITED,27495.0,27495.0,26820.0,26915.0,26985.0,27295.0,,26911.55,,,9404,253938650.0,4632,F1,1,,,,,
INE0UYG01015,2026-02-11,2026-02-11,CM,NSE,STK,27284,ABHAPOWER,SM,,,,,ABHA POWER N STEEL LTD,32.55,33.1,31.9,31.95,31.95,33.0,,31.95,,,16000,515680.0,10,F1,1600,,,,,
INE0CAJ01017,2026-02-11,2026-02-11,CM,NSE,STK,4626,AILIMITED,SM,,,,,ABHISHEK INTEGRATIONS LTD,26.1,26.1,26.1,26.1,26.1,24.9,,26.1,,,1500,39150.0,1,F1,1500,,,,,
INE251C01025,2026-02-11,2026-02-11,CM,NSE,STK,5549,ABMINTLLTD,EQ,,,,,ABM INTERNATIONAL LTD,56.75,62.85,50.1,56.64,55.2,52.88,,56.64,,,79429,4557881.96,1612,F1,1,,,,,
INE0QRV01016,2026-02-11,2026-02-11,CM,NSE,STK,23783,ABSMARINE,SM,,,,,ABS MARINE SERVICES LTD,190.0,192.0,183.0,184.55,184.2,188.05,,184.55,,,50000,9339675.0,79,F1,500,,,,,
INE012A01025,2026-02-11,2026-02-11,CM,NSE,STK,22,ACC,EQ,,,,,ACC LIMITED,1706.9,1706.9,1683.0,1698.0,1694.0,1695.4,,1697.95,,,92105,155923085.5,7678,F1,1,,,,,
INE793A01012,2026-02-11,2026-02-11,CM,NSE,STK,7053,ACCELYA,EQ,,,,,ACCELYA SOLN INDIA LTD,1233.0,1238.7,1212.0,1216.0,1217.0,1233.0,,1216.0,,,15615,19072130.0,1662,F1,1,,,,,
INE0Q5D01013,2026-02-11,2026-02-11,CM,NSE,STK,20488,ACCENTMIC,SM,,,,,ACCENT MICROCELL LIMITED,330.1,331.0,320.0,329.2,330.0,335.6,,329.2,,,24500,7996200.0,39,F1,500,,,,,
INE0T8T01010,2026-02-11,2026-02-11,CM,NSE,STK,757024,ACCPL,ST,,,,,ACCRETION PHARMA LIMITED,67.85,67.85,67.8,67.8,67.8,68.4,,67.8,,,2400,162780.0,2,F1,1200,,,,,
INE648Z01023,2026-02-11,2026-02-11,CM,NSE,STK,1465,ACCURACY,EQ,,,,,ACCURACY SHIPPING LIMITED,5.19,5.29,5.15,5.18,5.2,5.19,,5.18,,,61168,318573.86,275,F1,1,,,,,
INE543V01017,2026-02-11,2026-02-11,CM,NSE,STK,11779,ACEINTEG,EQ,,,,,ACE INTEGRATED SOLU. LTD.,19.21,20.98,19.21,20.68,20.44,19.43,,20.68,,,9349,188914.8,139,F1,1,,,,,
INE622W01025,2026-02-11,2026-02-11,CM,NSE,STK,27061,ACMESOLAR,EQ,,,,,ACME SOLAR HOLDINGS LTD,239.0,240.0,227.16,228.74,228.74,236.85,,228.75,,,801772,186425695.66,20379,F1,1,,,,,
INE731H01025,2026-02-11,2026-02-11,CM,NSE,STK,13587,ACE,EQ,,,,,ACTION CONST EQUIP LTD,921.0,922.05,908.65,912.55,915.7,922.05,,912.45,,,95626,87420524.2,8093,F1,1,,,,,
INE00FF01025,2026-02-11,2026-02-11,CM,NSE,STK,5578,ACUTAAS,EQ,,,,,ACUTAAS CHEMICALS LIMITED,2054.9,2095.6,2028.0,2033.5,2050.0,2050.0,,2033.3,,,328566,675370182.4,27935,F1,1,,,,,
