ISIN,TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
IN0020220045,2026-02-06,2026-02-06,CM,NSE,STK,10232,SGBJUN30,GB,,,,,2.50%GOLDBONDS2030SR-I,15800.0,15800.0,15407.07,15551.0,15551.0,15786.98,,15551.0,,,247,3872826.83,60,F1,1,,,,,
IN0020220078,2026-02-06,2026-02-06,CM,NSE,STK,11192,SGBAUG30,GB,,,,,2.50%GOLDBONDS2030SR-II,16025.0,16260.02,15802.21,16047.75,16000.0,16304.66,,16050.44,,,269,4298425.02,103,F1,1,,,,,
IN0020220110,2026-02-06,2026-02-06,CM,NSE,STK,13642,SGBDE30III,GB,,,,,2.50%GOLDBONDS2030SR-III,16151.49,16151.49,15651.6,15767.64,15800.0,16151.49,,15767.64,,,355,5652486.33,113,F1,1,,,,,
IN0020210236,2026-02-06,2026-02-06,CM,NSE,STK,7879,SGBJAN30IX,GB,,,,,2.50%GOLDBONDS2030SR-IX,15303.0,15712.76,15303.0,15609.5,15650.0,15811.87,,15606.29,,,86,1337082.48,31,F1,1,,,,,
IN0020210319,2026-02-06,2026-02-06,CM,NSE,STK,8401,SGBMAR30X,GB,,,,,2.50%GOLDBONDS2030SR-X,15797.0,15797.0,15411.0,15716.67,15716.67,15815.84,,15669.09,,,144,2247172.24,25,F1,1,,,,,
IN0020230069,2026-02-06,2026-02-06,CM,NSE,STK,17202,SGBJUN31I,GB,,,,,2.50%GOLDBONDS2031SR-I,16394.95,16394.95,15800.0,15903.85,15900.0,16073.48,,15901.66,,,1396,22262434.42,359,F1,1,,,,,
IN0020230093,2026-02-06,2026-02-06,CM,NSE,STK,19456,SGBSEP31II,GB,,,,,2.50%GOLDBONDS2031SR-II,16231.13,16231.13,15815.0,16015.36,16001.01,16231.13,,16017.03,,,1683,26935303.97,379,F1,1,,,,,
IN0020230168,2026-02-06,2026-02-06,CM,NSE,STK,22476,SGBDE31III,GB,,,,,2.50%GOLDBONDS2031SR-III,16280.5,16945.02,16140.0,16285.6,16150.0,16612.76,,16285.46,,,2348,38460144.63,532,F1,1,,,,,
IN0020220169,2026-02-06,2026-02-06,CM,NSE,STK,14598,SGBMAR31IV,GB,,,,,2.50%GOLDBONDS2031SR-IV,16111.0,16111.0,15777.13,15800.37,15799.0,16117.6,,15800.37,,,1490,23564727.31,140,F1,1,,,,,
IN0020230184,2026-02-06,2026-02-06,CM,NSE,STK,22886,SGBFEB32IV,GB,,,,,2.50%GOLDBONDS2032SR-IV,18360.0,18360.0,17500.1,17811.58,17770.0,18044.0,,17814.67,,,3092,55169448.17,574,F1,1,,,,,
INE144J01027,2026-02-06,2026-02-06,CM,NSE,STK,16921,20MICRONS,EQ,,,,,20 MICRONS LTD,168.55,173.0,167.0,171.02,172.16,168.34,,171.05,,,134059,22775173.99,4050,F1,1,,,,,
INE253B01015,2026-02-06,2026-02-06,CM,NSE,STK,4,21STCENMGM,EQ,,,,,21ST CENTURY MGMT SERVICE,39.41,41.0,39.41,40.31,39.59,40.21,,40.36,,,9941,401399.79,89,F1,1,,,,,
INE466L01038,2026-02-06,2026-02-06,CM,NSE,STK,13061,360ONE,EQ,,,,,360 ONE WAM LIMITED,1132.0,1135.0,1102.0,1113.9,1113.9,1140.8,,1113.9,,,561036,624501848.9,26196,F1,1,,,,,
INF579M01BB5,2026-02-06,2026-02-06,CM,NSE,STK,30105,GOLD360,EQ,,,,,360ONEAMC - GOLD360,145.0,148.75,142.3,145.85,146.1,145.6,,145.69,,,202736,29606338.35,2188,F1,1,,,,,
INF579M01BC3,2026-02-06,2026-02-06,CM,NSE,STK,756150,SILVER360,EQ,,,,,360ONEAMC - SILVER360,234.64,234.64,224.66,230.77,229.84,242.56,,230.78,,,166268,38465343.23,3668,F1,1,,,,,
INE748C01038,2026-02-06,2026-02-06,CM,NSE,STK,6232,3IINFOLTD,EQ,,,,,3I INFOTECH LIMITED,15.3,15.34,15.17,15.21,15.27,15.32,,15.21,,,254307,3874033.63,809,F1,1,,,,,
INE470A01017,2026-02-06,2026-02-06,CM,NSE,STK,474,3MINDIA,EQ,,,,,3M INDIA LIMITED,35375.0,35375.0,34925.0,35190.0,35000.0,35450.0,,35189.9,,,4542,159807335.0,1455,F1,1,,,,,
INE105C01023,2026-02-06,2026-02-06,CM,NSE,STK,2595,3PLAND,EQ,,,,,3P LAND HOLDINGS LIMITED,35.4,35.96,34.5,34.56,34.56,35.13,,34.56,,,1133,39398.46,48,F1,1,,,,,
INE618L01018,2026-02-06,2026-02-06,CM,NSE,STK,445,5PAISA,EQ,,,,,5PAISA CAPITAL LIMITED,333.8,336.0,326.05,329.25,335.0,333.9,,329.25,,,26749,8797656.55,1723,F1,1,,,,,
INE111B01023,2026-02-06,2026-02-06,CM,NSE,STK,11868,63MOONS,EQ,,,,,63 MOONS TECHNOLOGIES LTD,642.0,646.5,629.95,634.2,630.0,643.85,,634.2,,,58219,37030212.65,2005,F1,1,,,,,
INE134E07349,2026-02-06,2026-02-06,CM,NSE,STK,19974,736PFCL28,N2,,,,,7.36% TAX FREE NCD,1035.76,1035.76,1035.76,1035.76,1035.76,1058.0,,1035.76,,,1,1035.76,1,F1,1,,,,,
INE020B07JU4,2026-02-06,2026-02-06,CM,NSE,STK,19926,743REC35,NH,,,,,7.43% TAX FREE TRI SR3B,1162.11,1164.0,1162.11,1164.0,1164.0,1160.3,,1164.0,,,138,160429.77,2,F1,1,,,,,
INE031A07865,2026-02-06,2026-02-06,CM,NSE,STK,29312,751HUDCO28,N5,,,,,7.51 NCD 16FEB28 TR1 SR2,1032.51,1035.0,1032.51,1035.0,1035.0,1034.9,,1036.99,,,1060,1096621.5,6,F1,1,,,,,
INE261F07032,2026-02-06,2026-02-06,CM,NSE,STK,20034,764NABAR31,N2,,,,,7.64% TAX FREE TRI SRIIB,1149.05,1149.05,1149.05,1149.05,1149.05,1159.77,,1148.8,,,50,57452.5,1,F1,1,,,,,
INE031A07AO5,2026-02-06,2026-02-06,CM,NSE,STK,19928,764HUDCO31,N8,,,,,7.64% TAX FREETRI SR2B,1095.0,1099.7,1095.0,1098.7,1095.51,1108.0,,1098.58,,,170,186632.2,16,F1,1,,,,,
INE031A07AT4,2026-02-06,2026-02-06,CM,NSE,STK,19930,769HUDCO31,N9,,,,,7.69% TAX FREETRII SR2B,1101.6,1105.0,1100.0,1100.35,1105.0,1101.72,,1100.58,,,396,435802.55,20,F1,1,,,,,
INE202E07229,2026-02-06,2026-02-06,CM,NSE,STK,20030,774IREDA31,N7,,,,,7.74% TAX FREE NCD,1099.0,1099.0,1094.0,1094.0,1094.0,1094.0,,1094.0,,,49,53661.0,2,F1,1,,,,,
INE020B07GH7,2026-02-06,2026-02-06,CM,NSE,STK,19924,812REC27,NI,,,,,8.12/8.32% TAX FREE NCD,1076.0,1076.0,1076.0,1076.0,1076.0,1076.0,,1076.0,,,288,309888.0,7,F1,1,,,,,
INE134E07208,2026-02-06,2026-02-06,CM,NSE,STK,20022,830PFCL27,N5,,,,,8.30% TAX FREE NCD,1055.0,1055.0,1055.0,1055.0,1055.0,1050.0,,1055.0,,,50,52750.0,1,F1,1,,,,,
INE733E07JG5,2026-02-06,2026-02-06,CM,NSE,STK,31762,866NTPC33,N3,,,,,8.66%S-R-NCD SERIES 3A,1289.99,1290.0,1289.99,1289.99,1290.0,1289.9,,1289.99,,,90,116099.5,3,F1,1,,,,,
INE774D08LU6,2026-02-06,2026-02-06,CM,NSE,STK,20046,872MMFSL26,N1,,,,,8.72% UNSECURED NCD,1017.0,1017.0,1017.0,1017.0,1017.0,1017.0,,1015.5,,,60,61020.0,2,F1,1,,,,,
INE906B07DF8,2026-02-06,2026-02-06,CM,NSE,STK,192,875NHAI29,N6,,,,,8.75% TAX FREE TR I S IIB,1171.5,1174.7,1171.5,1174.15,1174.0,1173.69,,1174.15,,,1134,1331649.8,10,F1,1,,,,,
INE031A07949,2026-02-06,2026-02-06,CM,NSE,STK,19968,876HUDCO28,ND,,,,,8.76% TAX FREETRI SR2B,1105.99,1106.9,1104.0,1104.0,1104.0,1105.0,,1104.1,,,420,464241.81,15,F1,1,,,,,
INE787H07370,2026-02-06,2026-02-06,CM,NSE,STK,20058,891IIFCL34,N4,,,,,8.91% TAX FREE NCD,1225.0,1225.0,1224.5,1224.94,1225.0,1224.5,,1223.17,,,181,221714.5,14,F1,1,,,,,
INE733E07JJ9,2026-02-06,2026-02-06,CM,NSE,STK,31768,891NTPC33,N6,,,,,8.91%S-R-NCD SERIES 3B,1225.55,1229.0,1220.0,1225.7,1225.7,1225.5,,1224.23,,,3476,4247150.79,29,F1,1,,,,,
INE848E07567,2026-02-06,2026-02-06,CM,NSE,STK,31487,892NHPC33,N6,,,,,8.92% SEC RED BOND S3B,1302.0,1302.0,1302.0,1302.0,1302.0,1302.0,,1302.0,,,190,247380.0,3,F1,1,,,,,
INE134E07463,2026-02-06,2026-02-06,CM,NSE,STK,20028,892PFCL33,N8,,,,,8.92% TAX FREE NCD,1236.0,1240.0,1233.95,1234.99,1234.99,1236.0,,1234.95,,,1087,1342427.86,18,F1,1,,,,,
INE774D08MA6,2026-02-06,2026-02-06,CM,NSE,STK,20048,9MMFSML,N2,,,,,9.00% UNSECURED NCD,1061.5,1061.5,1058.0,1058.08,1058.0,1058.0,,1058.08,,,198,209503.5,4,F1,1,,,,,
INE031A07AB2,2026-02-06,2026-02-06,CM,NSE,STK,19970,901HUDCO34,NE,,,,,9.01% TAX FREETRII SR3B,1241.0,1241.0,1240.0,1240.0,1240.0,1243.99,,1239.0,,,200,248050.0,3,F1,1,,,,,
INE08PH01015,2026-02-06,2026-02-06,CM,NSE,STK,759130,ABCOTS,EQ,,,,,A B COTSPIN INDIA LIMITED,424.0,435.0,416.0,427.75,420.0,424.25,,427.8,,,24968,10615300.45,1172,F1,1,,,,,
INE00YB01025,2026-02-06,2026-02-06,CM,NSE,STK,27020,ABINFRA,EQ,,,,,A B INFRABUILD LIMITED,20.77,21.12,20.25,20.4,20.47,20.99,,20.4,,,663875,13739146.62,1793,F1,1,,,,,
INE0O6N01012,2026-02-06,2026-02-06,CM,NSE,STK,15147,AGUL,SM,,,,,A G UNIVERSAL LIMITED,70.3,70.3,70.3,70.3,70.3,73.95,,70.3,,,12000,843600.0,5,F1,2000,,,,,
INE619I01012,2026-02-06,2026-02-06,CM,NSE,STK,20906,A2ZINFRA,EQ,,,,,A2Z INFRA ENGINEERING LTD,14.7,14.7,13.81,14.0,14.18,14.25,,14.0,,,104099,1468699.9,237,F1,1,,,,,
INE0D0U01013,2026-02-06,2026-02-06,CM,NSE,STK,12542,AAATECH,BE,,,,,AAA TECHNOLOGIES LIMITED,101.2,101.2,98.09,99.0,100.0,101.01,,99.15,,,12213,1211902.36,188,F1,1,,,,,
INE883F01010,2026-02-06,2026-02-06,CM,NSE,STK,23729,AADHARHFC,EQ,,,,,AADHAR HOUSING FINANCE L,471.9,475.6,471.9,474.7,473.85,472.55,,474.7,,,325975,154583993.7,10266,F1,1,,,,,
INE1GYP01013,2026-02-06,2026-02-06,CM,NSE,STK,757579,AAKAAR,SM,,,,,AAKAAR MEDICAL TECHNO LTD,51.0,51.0,51.0,51.0,51.0,51.0,,51.0,,,6400,326400.0,4,F1,1600,,,,,
INE087Z01024,2026-02-06,2026-02-06,CM,NSE,STK,235,AAKASH,EQ,,,,,AAKASH EXPLORATION SER L,7.8,7.92,7.4,7.8,7.82,7.91,,7.8,,,54618,423805.16,301,F1,1,,,,,
INE124401014,2026-02-06,2026-02-06,CM,NSE,STK,758120,AARADHYA,SM,,,,,AARADHYA DISPOSAL INDUS L,115.0,115.0,115.0,115.0,115.0,114.0,,115.0,,,1200,138000.0,1,F1,1200,,,,,
INE198H01019,2026-02-06,2026-02-06,CM,NSE,STK,5245,AAREYDRUGS,EQ,,,,,AAREY DRUGS & PHARM LTD,66.48,67.7,62.41,67.18,67.5,65.61,,67.18,,,113962,7530387.5,841,F1,1,,,,,
INE721Z01010,2026-02-06,2026-02-06,CM,NSE,STK,1030,AARON,EQ,,,,,AARON INDUSTRIES LIMITED,165.0,165.11,162.5,163.22,164.95,164.16,,163.22,,,5166,845869.87,246,F1,1,,,,,
INE01C001026,2026-02-06,2026-02-06,CM,NSE,STK,17145,AARTECH,EQ,,,,,AARTECH SOLONICS LIMITED,45.7,46.69,45.2,46.08,46.0,46.28,,46.08,,,12364,565884.84,520,F1,1,,,,,
INE767A01016,2026-02-06,2026-02-06,CM,NSE,STK,4481,AARTIDRUGS,EQ,,,,,AARTI DRUGS LTD.,375.6,377.7,371.3,374.65,375.0,374.9,,374.65,,,103223,38718948.25,3683,F1,1,,,,,
INE769A01020,2026-02-06,2026-02-06,CM,NSE,STK,7,AARTIIND,EQ,,,,,AARTI INDUSTRIES LTD,451.2,452.85,437.55,440.95,440.3,453.6,,440.95,,,1339511,592667370.75,33069,F1,1,,,,,
INE0LRU01027,2026-02-06,2026-02-06,CM,NSE,STK,13868,AARTIPHARM,EQ,,,,,AARTI PHARMALABS LIMITED,783.35,785.0,763.45,776.8,778.35,783.35,,776.8,,,107929,83413231.35,6925,F1,1,,,,,
INE09EO01013,2026-02-06,2026-02-06,CM,NSE,STK,19233,AARTISURF,EQ,,,,,AARTI SURFACTANTS LIMITED,423.9,428.95,416.45,426.75,424.0,421.35,,426.75,,,9434,4008230.35,615,F1,1,,,,,
INE754X01016,2026-02-06,2026-02-06,CM,NSE,STK,19073,AARVI,EQ,,,,,AARVI ENCON LIMITED,131.63,137.7,126.57,130.97,131.9,127.77,,130.97,,,33586,4422509.12,1526,F1,1,,,,,
INE0OB201016,2026-02-06,2026-02-06,CM,NSE,STK,16961,AATMAJ,SM,,,,,AATMAJ HEALTHCARE LIMITED,23.0,23.0,22.0,22.0,22.0,21.75,,22.0,,,4000,90000.0,2,F1,2000,,,,,
INE216P01012,2026-02-06,2026-02-06,CM,NSE,STK,5385,AAVAS,EQ,,,,,AAVAS FINANCIERS LIMITED,1380.0,1388.2,1277.1,1301.4,1302.1,1379.5,,1301.4,,,1086561,1421383535.7,66929,F1,1,,,,,
INE421A01028,2026-02-06,2026-02-06,CM,NSE,STK,7759,ABAN,BE,,,,,ABAN OFFSHORE LTD.,20.81,21.5,20.63,21.25,21.2,20.63,,21.27,,,57966,1231945.63,352,F1,1,,,,,
INE00ZE01026,2026-02-06,2026-02-06,CM,NSE,STK,13288,AFSL,EQ,,,,,ABANS FINANCIAL SRVCS LTD,201.5,203.0,201.03,202.79,202.5,201.32,,202.8,,,2886,582913.71,159,F1,1,,,,,
INE117A01022,2026-02-06,2026-02-06,CM,NSE,STK,13,ABB,EQ,,,,,ABB INDIA LIMITED,5769.0,5845.0,5726.5,5816.0,5800.0,5770.0,,5815.95,,,304093,1763808074.5,33044,F1,1,,,,,
INE358A01014,2026-02-06,2026-02-06,CM,NSE,STK,17903,ABBOTINDIA,EQ,,,,,ABBOTT INDIA LIMITED,27200.0,27415.0,26915.0,27365.0,27285.0,27215.0,,27365.3,,,4095,111243085.0,2762,F1,1,,,,,
INE0UYG01015,2026-02-06,2026-02-06,CM,NSE,STK,27284,ABHAPOWER,SM,,,,,ABHA POWER N STEEL LTD,32.95,32.95,32.9,32.9,32.9,34.25,,32.9,,,3200,105360.0,2,F1,1600,,,,,
INE0CAJ01017,2026-02-06,2026-02-06,CM,NSE,STK,4626,AILIMITED,SM,,,,,ABHISHEK INTEGRATIONS LTD,24.1,24.1,23.75,23.75,23.75,25.0,,23.75,,,3000,71775.0,2,F1,1500,,,,,
INE251C01025,2026-02-06,2026-02-06,CM,NSE,STK,5549,ABMINTLLTD,EQ,,,,,ABM INTERNATIONAL LTD,44.0,45.0,41.0,43.03,41.0,41.75,,43.03,,,1289,55108.25,34,F1,1,,,,,
INE0QRV01016,2026-02-06,2026-02-06,CM,NSE,STK,23783,ABSMARINE,SM,,,,,ABS MARINE SERVICES LTD,176.55,176.95,171.5,173.25,175.0,176.8,,173.25,,,33500,5808100.0,59,F1,500,,,,,
INE012A01025,2026-02-06,2026-02-06,CM,NSE,STK,22,ACC,EQ,,,,,ACC LIMITED,1675.0,1689.6,1652.5,1667.4,1673.0,1676.2,,1667.4,,,124609,207484051.1,10401,F1,1,,,,,
INE793A01012,2026-02-06,2026-02-06,CM,NSE,STK,7053,ACCELYA,EQ,,,,,ACCELYA SOLN INDIA LTD,1306.6,1307.8,1260.0,1274.2,1274.5,1365.3,,1274.35,,,44301,56433511.0,4315,F1,1,,,,,
INE0Q5D01013,2026-02-06,2026-02-06,CM,NSE,STK,20488,ACCENTMIC,SM,,,,,ACCENT MICROCELL LIMITED,323.0,331.0,323.0,330.0,330.0,322.7,,330.0,,,7500,2460000.0,13,F1,500,,,,,
INE0T8T01010,2026-02-06,2026-02-06,CM,NSE,STK,757024,ACCPL,ST,,,,,ACCRETION PHARMA LIMITED,68.5,68.5,66.15,66.6,66.55,69.6,,66.6,,,20400,1356420.0,17,F1,1200,,,,,
INE648Z01023,2026-02-06,2026-02-06,CM,NSE,STK,1465,ACCURACY,EQ,,,,,ACCURACY SHIPPING LIMITED,5.2,5.23,5.01,5.14,5.18,5.19,,5.14,,,51963,266863.98,505,F1,1,,,,,
INE543V01017,2026-02-06,2026-02-06,CM,NSE,STK,11779,ACEINTEG,EQ,,,,,ACE INTEGRATED SOLU. LTD.,19.77,20.66,19.12,19.59,19.59,19.78,,19.59,,,3766,74100.73,78,F1,1,,,,,
INE622W01025,2026-02-06,2026-02-06,CM,NSE,STK,27061,ACMESOLAR,EQ,,,,,ACME SOLAR HOLDINGS LTD,227.11,227.11,220.2,221.59,221.95,227.11,,221.6,,,292514,65375326.84,8237,F1,1,,,,,
INE731H01025,2026-02-06,2026-02-06,CM,NSE,STK,13587,ACE,EQ,,,,,ACTION CONST EQUIP LTD,897.0,930.0,883.65,919.45,918.0,895.2,,919.4,,,345866,315904918.85,20468,F1,1,,,,,
