ISIN,TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
IN0020200104,2026-02-04,2026-02-04,CM,NSE,STK,19078,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,15845.0,16485.0,15631.0,16212.07,16171.0,15670.69,,16212.07,,,792,12740106.97,134,F1,1,,,,,
IN0020200286,2026-02-04,2026-02-04,CM,NSE,STK,1342,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,15713.5,16345.96,15713.5,16240.26,16292.0,15404.4,,16240.26,,,321,5201850.11,107,F1,1,,,,,
IN0020210053,2026-02-04,2026-02-04,CM,NSE,STK,3742,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,15700.0,16339.0,15700.0,16202.5,16245.0,15432.58,,16244.16,,,1373,22211410.45,290,F1,1,,,,,
IN0020210061,2026-02-04,2026-02-04,CM,NSE,STK,3743,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,15800.0,16354.42,15800.0,16305.61,16354.42,15432.46,,16341.56,,,739,12025447.26,149,F1,1,,,,,
IN0020210087,2026-02-04,2026-02-04,CM,NSE,STK,3800,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,16100.0,16500.0,16100.0,16226.75,16300.0,15471.23,,16226.75,,,283,4592837.33,88,F1,1,,,,,
IN0020210145,2026-02-04,2026-02-04,CM,NSE,STK,5575,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,15805.6,16350.0,15656.66,16189.16,16254.0,15494.66,,16198.81,,,613,9943147.58,161,F1,1,,,,,
IN0020210178,2026-02-04,2026-02-04,CM,NSE,STK,6518,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,16000.0,16345.0,16000.0,16224.41,16225.0,15486.66,,16225.67,,,821,13330639.03,179,F1,1,,,,,
IN0020180033,2026-02-04,2026-02-04,CM,NSE,STK,2891,SGBMAY26,GB,,,,,2.50%GOLDBONDS2026SR-I,16200.0,16200.0,15555.0,16161.69,16199.0,15300.2,,16161.69,,,235,3743276.62,46,F1,1,,,,,
IN0020180249,2026-02-04,2026-02-04,CM,NSE,STK,5960,SGBOCT26,GB,,,,,2.50%GOLDBONDS2026SR-II,16201.0,16201.0,15900.0,16101.0,16101.0,15432.25,,16101.0,,,77,1240242.0,21,F1,1,,,,,
IN0020180314,2026-02-04,2026-02-04,CM,NSE,STK,6355,SGBNOV26,GB,,,,,2.50%GOLDBONDS2026SR-III,16273.49,16273.49,15400.0,16204.41,16200.0,15314.95,,16204.41,,,103,1636311.48,17,F1,1,,,,,
IN0020180389,2026-02-04,2026-02-04,CM,NSE,STK,7654,SGBDEC26,GB,,,,,2.50%GOLDBONDS2026SR-IV,17044.0,17044.0,17044.0,17044.0,17044.0,15499.0,,17044.0,,,5,85220.0,1,F1,1,,,,,
IN0020190073,2026-02-04,2026-02-04,CM,NSE,STK,10261,SGBJUN27,GB,,,,,2.50%GOLDBONDS2027SR-I,15703.0,16200.0,15703.0,16181.34,16200.0,15496.34,,16181.34,,,16,258413.15,9,F1,1,,,,,
IN0020190081,2026-02-04,2026-02-04,CM,NSE,STK,11154,SGBJUL27,GB,,,,,2.50%GOLDBONDS2027SR-II,15563.01,16049.0,15563.01,16000.14,16000.0,15333.16,,16000.14,,,55,874492.67,18,F1,1,,,,,
IN0020190107,2026-02-04,2026-02-04,CM,NSE,STK,12904,SGBAUG27,GB,,,,,2.50%GOLDBONDS2027SR-III,16000.0,16499.0,16000.0,16480.87,16490.0,15502.0,,16480.87,,,95,1560448.82,42,F1,1,,,,,
IN0020190115,2026-02-04,2026-02-04,CM,NSE,STK,13209,SGBSEP27,GB,,,,,2.50%GOLDBONDS2027SR-IV,16250.0,16250.0,16017.48,16219.71,16250.0,15372.75,,16219.71,,,16,259464.59,6,F1,1,,,,,
IN0020180462,2026-02-04,2026-02-04,CM,NSE,STK,8308,SGBJAN27,GB,,,,,2.50%GOLDBONDS2027SR-V,16000.0,16297.0,16000.0,16155.37,16297.0,15306.18,,16155.37,,,50,805188.01,22,F1,1,,,,,
IN0020190370,2026-02-04,2026-02-04,CM,NSE,STK,13981,SGBOCT27,GB,,,,,2.50%GOLDBONDS2027SR-V,16001.0,16005.0,16001.0,16003.0,16003.0,15689.0,,16003.0,,,25,400083.0,8,F1,1,,,,,
IN0020180561,2026-02-04,2026-02-04,CM,NSE,STK,8766,SGBFEB27,GB,,,,,2.50%GOLDBONDS2027SR-VI,16400.0,16720.0,16400.0,16720.0,16720.0,15200.0,,16720.0,,,18,296760.0,5,F1,1,,,,,
IN0020190388,2026-02-04,2026-02-04,CM,NSE,STK,14252,SGBOCT27VI,GB,,,,,2.50%GOLDBONDS2027SR-VI,16251.0,16299.97,15910.0,16101.4,16171.0,15446.17,,16117.66,,,45,729034.24,16,F1,1,,,,,
IN0020190461,2026-02-04,2026-02-04,CM,NSE,STK,15432,SGBDC27VII,GB,,,,,2.50%GOLDBONDS2027SR-VII,16011.0,16750.0,16011.0,16033.0,16033.0,15484.68,,16223.75,,,53,866658.22,21,F1,1,,,,,
IN0020200062,2026-02-04,2026-02-04,CM,NSE,STK,18862,SGBAPR28I,GB,,,,,2.50%GOLDBONDS2028SR-I,15811.0,16370.0,15811.0,16218.44,16220.02,15441.98,,16217.29,,,656,10651067.06,172,F1,1,,,,,
IN0020200088,2026-02-04,2026-02-04,CM,NSE,STK,18972,SGBMAY28,GB,,,,,2.50%GOLDBONDS2028SR-II,15712.0,16288.0,15651.0,16160.81,16180.0,15461.09,,16171.29,,,489,7876032.48,106,F1,1,,,,,
IN0020200146,2026-02-04,2026-02-04,CM,NSE,STK,22242,SGBJUL28IV,GB,,,,,2.50%GOLDBONDS2028SR-IV,16398.0,16398.0,15600.0,16199.85,16200.0,15482.03,,16199.88,,,1877,30128027.42,226,F1,1,,,,,
IN0020190545,2026-02-04,2026-02-04,CM,NSE,STK,17664,SGBFEB28IX,GB,,,,,2.50%GOLDBONDS2028SR-IX,16399.0,16399.0,15903.1,16373.07,16368.86,15779.99,,16373.07,,,29,468727.08,11,F1,1,,,,,
IN0020200161,2026-02-04,2026-02-04,CM,NSE,STK,22385,SGBAUG28V,GB,,,,,2.50%GOLDBONDS2028SR-V,15850.0,16450.0,15850.0,16234.79,16250.0,15540.19,,16232.14,,,2746,44645481.25,452,F1,1,,,,,
IN0020200195,2026-02-04,2026-02-04,CM,NSE,STK,149,SGBSEP28VI,GB,,,,,2.50%GOLDBONDS2028SR-VI,16398.0,16398.0,16051.0,16150.0,16150.0,15511.81,,16181.25,,,915,14824450.74,145,F1,1,,,,,
IN0020200203,2026-02-04,2026-02-04,CM,NSE,STK,834,SGBOC28VII,GB,,,,,2.50%GOLDBONDS2028SR-VII,15701.0,16300.01,15513.0,16141.13,16200.0,15408.59,,16141.13,,,616,9913715.77,82,F1,1,,,,,
IN0020190537,2026-02-04,2026-02-04,CM,NSE,STK,17110,SGBJ28VIII,GB,,,,,2.50%GOLDBONDS2028SR-VIII,15907.01,16499.0,15907.01,16499.0,16499.0,15799.0,,16499.0,,,22,355528.03,8,F1,1,,,,,
IN0020190552,2026-02-04,2026-02-04,CM,NSE,STK,18451,SGBMAR28X,GB,,,,,2.50%GOLDBONDS2028SR-X,16200.0,16355.0,16141.0,16161.73,16200.0,15399.8,,16161.73,,,50,812380.01,13,F1,1,,,,,
IN0020210111,2026-02-04,2026-02-04,CM,NSE,STK,5113,SGBJUL29IV,GB,,,,,2.50%GOLDBONDS2029SR-IV,16298.99,16349.0,16080.01,16228.0,16299.0,15453.81,,16208.56,,,443,7205070.76,69,F1,1,,,,,
IN0020200377,2026-02-04,2026-02-04,CM,NSE,STK,1920,SGBJAN29IX,GB,,,,,2.50%GOLDBONDS2029SR-IX,15650.0,16600.0,15650.0,16188.81,16200.0,15518.27,,16188.81,,,248,4027176.22,65,F1,1,,,,,
IN0020210129,2026-02-04,2026-02-04,CM,NSE,STK,5455,SGBAUG29V,GB,,,,,2.50%GOLDBONDS2029SR-V,15782.0,16889.99,15782.0,16854.6,16880.0,15684.91,,16854.6,,,278,4567266.56,69,F1,1,,,,,
IN0020210228,2026-02-04,2026-02-04,CM,NSE,STK,7098,SGBD29VIII,GB,,,,,2.50%GOLDBONDS2029SR-VIII,16250.0,16699.99,16201.0,16452.64,16390.0,15588.06,,16404.18,,,503,8315280.78,125,F1,1,,,,,
IN0020200385,2026-02-04,2026-02-04,CM,NSE,STK,2003,SGBJAN29X,GB,,,,,2.50%GOLDBONDS2029SR-X,16201.0,16398.0,16116.04,16158.95,16200.0,15487.95,,16158.95,,,143,2319644.28,45,F1,1,,,,,
IN0020200393,2026-02-04,2026-02-04,CM,NSE,STK,2200,SGBFEB29XI,GB,,,,,2.50%GOLDBONDS2029SR-XI,16251.0,16350.0,16150.0,16252.35,16270.0,15510.53,,16252.35,,,276,4489691.99,92,F1,1,,,,,
IN0020200427,2026-02-04,2026-02-04,CM,NSE,STK,2810,SGBMR29XII,GB,,,,,2.50%GOLDBONDS2029SR-XII,16000.0,16399.0,15701.0,16249.0,16249.0,15483.92,,16244.25,,,579,9364405.18,133,F1,1,,,,,
IN0020220045,2026-02-04,2026-02-04,CM,NSE,STK,10232,SGBJUN30,GB,,,,,2.50%GOLDBONDS2030SR-I,15900.0,16833.88,15900.0,16489.25,16499.0,15784.2,,16489.25,,,608,10017341.42,140,F1,1,,,,,
IN0020220078,2026-02-04,2026-02-04,CM,NSE,STK,11192,SGBAUG30,GB,,,,,2.50%GOLDBONDS2030SR-II,16265.01,17299.99,16265.01,16902.63,16900.0,16150.56,,16920.95,,,415,7048891.02,124,F1,1,,,,,
IN0020220110,2026-02-04,2026-02-04,CM,NSE,STK,13642,SGBDE30III,GB,,,,,2.50%GOLDBONDS2030SR-III,16011.0,17396.99,16011.0,16746.53,16545.0,15923.99,,16762.81,,,428,7232136.69,139,F1,1,,,,,
IN0020210236,2026-02-04,2026-02-04,CM,NSE,STK,7879,SGBJAN30IX,GB,,,,,2.50%GOLDBONDS2030SR-IX,15599.0,16669.69,15599.0,16462.89,16455.56,15578.25,,16462.89,,,225,3701882.7,77,F1,1,,,,,
IN0020210319,2026-02-04,2026-02-04,CM,NSE,STK,8401,SGBMAR30X,GB,,,,,2.50%GOLDBONDS2030SR-X,16008.1,16598.0,15744.81,16489.68,16371.06,15792.18,,16489.68,,,943,15370958.92,155,F1,1,,,,,
IN0020230069,2026-02-04,2026-02-04,CM,NSE,STK,17202,SGBJUN31I,GB,,,,,2.50%GOLDBONDS2031SR-I,16230.37,17472.0,16230.37,16625.78,16688.99,15912.13,,16639.63,,,1042,17565106.32,303,F1,1,,,,,
IN0020230093,2026-02-04,2026-02-04,CM,NSE,STK,19456,SGBSEP31II,GB,,,,,2.50%GOLDBONDS2031SR-II,16346.18,17299.99,16346.18,16655.55,16650.0,16024.69,,16656.14,,,2830,47855848.7,694,F1,1,,,,,
IN0020230168,2026-02-04,2026-02-04,CM,NSE,STK,22476,SGBDE31III,GB,,,,,2.50%GOLDBONDS2031SR-III,16445.0,17569.99,16356.56,17017.68,16922.0,16120.43,,17012.99,,,5518,95373919.53,903,F1,1,,,,,
IN0020220169,2026-02-04,2026-02-04,CM,NSE,STK,14598,SGBMAR31IV,GB,,,,,2.50%GOLDBONDS2031SR-IV,16033.79,17085.0,16033.79,16544.85,16305.01,16033.79,,16544.85,,,656,10992839.61,205,F1,1,,,,,
IN0020230184,2026-02-04,2026-02-04,CM,NSE,STK,22886,SGBFEB32IV,GB,,,,,2.50%GOLDBONDS2032SR-IV,17566.56,18698.0,17566.56,18444.49,18450.0,17434.31,,18444.77,,,5001,92319430.63,844,F1,1,,,,,
INE144J01027,2026-02-04,2026-02-04,CM,NSE,STK,16921,20MICRONS,EQ,,,,,20 MICRONS LTD,172.88,175.85,168.36,170.59,171.0,172.88,,170.6,,,207805,35743408.23,4076,F1,1,,,,,
INE253B01015,2026-02-04,2026-02-04,CM,NSE,STK,4,21STCENMGM,EQ,,,,,21ST CENTURY MGMT SERVICE,39.43,39.43,39.43,39.43,39.43,38.66,,40.85,,,9641,380144.63,14,F1,1,,,,,
INE466L01038,2026-02-04,2026-02-04,CM,NSE,STK,13061,360ONE,EQ,,,,,360 ONE WAM LIMITED,1143.0,1170.3,1136.8,1166.1,1165.0,1167.6,,1166.1,,,991518,1147319592.3,33421,F1,1,,,,,
INF579M01BB5,2026-02-04,2026-02-04,CM,NSE,STK,30105,GOLD360,EQ,,,,,360ONEAMC - GOLD360,150.35,159.0,150.35,153.8,154.35,149.6,,153.8,,,292942,45335918.65,3686,F1,1,,,,,
INF579M01BC3,2026-02-04,2026-02-04,CM,NSE,STK,756150,SILVER360,EQ,,,,,360ONEAMC - SILVER360,265.67,275.0,264.24,272.19,273.2,257.69,,272.22,,,601056,161837423.65,7538,F1,1,,,,,
INE748C01038,2026-02-04,2026-02-04,CM,NSE,STK,6232,3IINFOLTD,EQ,,,,,3I INFOTECH LIMITED,15.23,15.6,14.79,15.49,15.5,15.08,,15.48,,,533942,8141820.43,1386,F1,1,,,,,
INE470A01017,2026-02-04,2026-02-04,CM,NSE,STK,474,3MINDIA,EQ,,,,,3M INDIA LIMITED,34815.0,36150.0,34685.0,35765.0,35550.0,35025.0,,35767.5,,,5086,180729350.0,3131,F1,1,,,,,
INE105C01023,2026-02-04,2026-02-04,CM,NSE,STK,2595,3PLAND,EQ,,,,,3P LAND HOLDINGS LIMITED,34.5,35.0,34.46,34.65,34.8,34.49,,34.65,,,5093,177879.91,53,F1,1,,,,,
INE618L01018,2026-02-04,2026-02-04,CM,NSE,STK,445,5PAISA,EQ,,,,,5PAISA CAPITAL LIMITED,334.05,345.0,331.0,341.25,339.85,334.05,,341.15,,,73628,24960054.65,2877,F1,1,,,,,
INE111B01023,2026-02-04,2026-02-04,CM,NSE,STK,11868,63MOONS,EQ,,,,,63 MOONS TECHNOLOGIES LTD,652.0,665.3,642.4,653.5,651.85,650.65,,653.45,,,93475,61334026.85,4956,F1,1,,,,,
INE031A07865,2026-02-04,2026-02-04,CM,NSE,STK,29312,751HUDCO28,N5,,,,,7.51 NCD 16FEB28 TR1 SR2,1034.9,1034.9,1034.9,1034.9,1034.9,1034.95,,1034.9,,,5,5174.5,1,F1,1,,,,,
INE261F07032,2026-02-04,2026-02-04,CM,NSE,STK,20034,764NABAR31,N2,,,,,7.64% TAX FREE TRI SRIIB,1152.0,1155.0,1151.0,1153.18,1155.0,1152.0,,1153.18,,,71,81870.5,5,F1,1,,,,,
INE031A07AO5,2026-02-04,2026-02-04,CM,NSE,STK,19928,764HUDCO31,N8,,,,,7.64% TAX FREETRI SR2B,1095.5,1095.5,1095.5,1095.5,1095.5,1095.25,,1096.01,,,27,29578.5,3,F1,1,,,,,
INE031A07AT4,2026-02-04,2026-02-04,CM,NSE,STK,19930,769HUDCO31,N9,,,,,7.69% TAX FREETRII SR2B,1103.0,1104.0,1103.0,1104.0,1104.0,1102.5,,1104.0,,,13,14341.0,6,F1,1,,,,,
INE202E07229,2026-02-04,2026-02-04,CM,NSE,STK,20030,774IREDA31,N7,,,,,7.74% TAX FREE NCD,1091.13,1094.0,1091.1,1094.0,1094.0,1094.0,,1092.88,,,413,450812.0,5,F1,1,,,,,
INE020B07GH7,2026-02-04,2026-02-04,CM,NSE,STK,19924,812REC27,NI,,,,,8.12/8.32% TAX FREE NCD,1080.5,1080.5,1076.0,1076.83,1078.7,1076.8,,1076.83,,,401,432010.6,4,F1,1,,,,,
INE031A07840,2026-02-04,2026-02-04,CM,NSE,STK,31240,82HUDCO27,N2,,,,,8.20 NCD05MAR27 FV 1000,1114.0,1114.0,1108.0,1108.0,1108.0,1106.0,,1108.0,,,2870,3192240.0,7,F1,1,,,,,
INE134E07208,2026-02-04,2026-02-04,CM,NSE,STK,20022,830PFCL27,N5,,,,,8.30% TAX FREE NCD,1050.0,1050.0,1050.0,1050.0,1050.0,1053.5,,1049.5,,,334,350700.0,7,F1,1,,,,,
INE906B07DE1,2026-02-04,2026-02-04,CM,NSE,STK,186,850NHAI29,N5,,,,,8.50% TAX FREE TR I S IIA,1160.1,1160.1,1160.1,1160.1,1160.1,1154.51,,1163.05,,,1,1160.1,1,F1,1,,,,,
INE733E07JI1,2026-02-04,2026-02-04,CM,NSE,STK,31766,873NTPC28,N5,,,,,8.73%S-R-NCD SERIES 2B,1099.9,1099.99,1097.0,1099.0,1099.0,1108.88,,1099.0,,,380,417872.85,8,F1,1,,,,,
INE906B07DF8,2026-02-04,2026-02-04,CM,NSE,STK,192,875NHAI29,N6,,,,,8.75% TAX FREE TR I S IIB,1167.15,1171.9,1167.1,1169.34,1168.0,1168.0,,1169.17,,,1323,1546995.56,38,F1,1,,,,,
INE031A07949,2026-02-04,2026-02-04,CM,NSE,STK,19968,876HUDCO28,ND,,,,,8.76% TAX FREETRI SR2B,1109.0,1110.0,1109.0,1110.0,1110.0,1105.0,,1110.0,,,720,799126.0,4,F1,1,,,,,
INE787H07370,2026-02-04,2026-02-04,CM,NSE,STK,20058,891IIFCL34,N4,,,,,8.91% TAX FREE NCD,1227.0,1227.0,1226.0,1226.0,1226.0,1224.57,,1226.0,,,150,183950.0,6,F1,1,,,,,
INE733E07JJ9,2026-02-04,2026-02-04,CM,NSE,STK,31768,891NTPC33,N6,,,,,8.91%S-R-NCD SERIES 3B,1226.9,1226.9,1225.6,1225.8,1225.6,1225.51,,1225.03,,,120,147127.0,6,F1,1,,,,,
INE848E07567,2026-02-04,2026-02-04,CM,NSE,STK,31487,892NHPC33,N6,,,,,8.92% SEC RED BOND S3B,1302.0,1302.0,1302.0,1302.0,1302.0,1295.62,,1299.5,,,91,118482.0,3,F1,1,,,,,
INE134E07463,2026-02-04,2026-02-04,CM,NSE,STK,20028,892PFCL33,N8,,,,,8.92% TAX FREE NCD,1236.6,1237.0,1235.04,1235.05,1235.04,1239.8,,1235.05,,,376,464682.05,16,F1,1,,,,,
INE031A07AB2,2026-02-04,2026-02-04,CM,NSE,STK,19970,901HUDCO34,NE,,,,,9.01% TAX FREETRII SR3B,1245.0,1245.0,1245.0,1245.0,1245.0,1242.0,,1245.0,,,10,12450.0,2,F1,1,,,,,
INE08PH01015,2026-02-04,2026-02-04,CM,NSE,STK,759130,ABCOTS,EQ,,,,,A B COTSPIN INDIA LIMITED,417.0,422.6,412.75,415.2,414.1,420.7,,415.2,,,4076,1695379.1,248,F1,1,,,,,
INE00YB01025,2026-02-04,2026-02-04,CM,NSE,STK,27020,ABINFRA,EQ,,,,,A B INFRABUILD LIMITED,18.53,19.16,18.11,19.14,19.15,18.25,,19.14,,,1165144,22145318.94,938,F1,1,,,,,
INE0O6N01012,2026-02-04,2026-02-04,CM,NSE,STK,15147,AGUL,SM,,,,,A G UNIVERSAL LIMITED,74.0,74.0,74.0,74.0,74.0,72.2,,74.0,,,8000,592000.0,3,F1,2000,,,,,
INE619I01012,2026-02-04,2026-02-04,CM,NSE,STK,20906,A2ZINFRA,EQ,,,,,A2Z INFRA ENGINEERING LTD,13.81,14.7,13.81,14.56,14.7,14.14,,14.56,,,91918,1315350.88,320,F1,1,,,,,
INE0D0U01013,2026-02-04,2026-02-04,CM,NSE,STK,12542,AAATECH,BE,,,,,AAA TECHNOLOGIES LIMITED,102.0,104.45,100.1,102.15,102.6,102.01,,102.15,,,12171,1245028.42,167,F1,1,,,,,
INE883F01010,2026-02-04,2026-02-04,CM,NSE,STK,23729,AADHARHFC,EQ,,,,,AADHAR HOUSING FINANCE L,477.25,479.9,472.2,472.6,473.0,477.25,,472.6,,,140644,66641026.75,4444,F1,1,,,,,
INE087Z01024,2026-02-04,2026-02-04,CM,NSE,STK,235,AAKASH,EQ,,,,,AAKASH EXPLORATION SER L,7.85,8.03,7.82,7.88,7.93,7.86,,7.88,,,63786,504050.89,362,F1,1,,,,,
INE124401014,2026-02-04,2026-02-04,CM,NSE,STK,758120,AARADHYA,SM,,,,,AARADHYA DISPOSAL INDUS L,116.0,119.0,116.0,117.45,117.45,116.0,,117.45,,,7200,844680.0,6,F1,1200,,,,,
INE198H01019,2026-02-04,2026-02-04,CM,NSE,STK,5245,AAREYDRUGS,EQ,,,,,AAREY DRUGS & PHARM LTD,64.99,64.99,62.26,62.78,62.5,64.95,,62.82,,,30836,1955208.99,345,F1,1,,,,,
INE721Z01010,2026-02-04,2026-02-04,CM,NSE,STK,1030,AARON,EQ,,,,,AARON INDUSTRIES LIMITED,158.25,167.31,158.25,163.3,165.0,160.81,,163.3,,,7190,1182362.28,391,F1,1,,,,,
INE01C001026,2026-02-04,2026-02-04,CM,NSE,STK,17145,AARTECH,EQ,,,,,AARTECH SOLONICS LIMITED,46.5,48.98,45.75,47.7,47.76,47.19,,47.7,,,19730,935124.78,446,F1,1,,,,,
INE767A01016,2026-02-04,2026-02-04,CM,NSE,STK,4481,AARTIDRUGS,EQ,,,,,AARTI DRUGS LTD.,356.3,374.95,356.3,370.9,369.9,390.6,,370.85,,,933003,341923523.65,17447,F1,1,,,,,
INE769A01020,2026-02-04,2026-02-04,CM,NSE,STK,7,AARTIIND,EQ,,,,,AARTI INDUSTRIES LTD,429.7,448.0,426.5,442.9,441.4,429.7,,442.9,,,3803325,1669990760.55,75474,F1,1,,,,,
INE0LRU01027,2026-02-04,2026-02-04,CM,NSE,STK,13868,AARTIPHARM,EQ,,,,,AARTI PHARMALABS LIMITED,785.0,791.35,773.55,776.65,779.9,796.15,,776.85,,,98181,76484594.0,9042,F1,1,,,,,
INE09EO01013,2026-02-04,2026-02-04,CM,NSE,STK,19233,AARTISURF,EQ,,,,,AARTI SURFACTANTS LIMITED,403.0,431.0,403.0,429.25,422.0,411.85,,429.1,,,15729,6663310.35,900,F1,1,,,,,
INE754X01016,2026-02-04,2026-02-04,CM,NSE,STK,19073,AARVI,EQ,,,,,AARVI ENCON LIMITED,132.7,132.71,127.15,129.1,130.98,130.0,,129.1,,,14115,1832546.5,530,F1,1,,,,,
INE0OB201016,2026-02-04,2026-02-04,CM,NSE,STK,16961,AATMAJ,SM,,,,,AATMAJ HEALTHCARE LIMITED,20.75,20.75,20.75,20.75,20.75,20.75,,20.75,,,24000,498000.0,1,F1,2000,,,,,
INE216P01012,2026-02-04,2026-02-04,CM,NSE,STK,5385,AAVAS,EQ,,,,,AAVAS FINANCIERS LIMITED,1429.4,1433.2,1412.4,1420.2,1419.4,1429.4,,1420.2,,,84173,119605726.7,8961,F1,1,,,,,
INE421A01028,2026-02-04,2026-02-04,CM,NSE,STK,7759,ABAN,BE,,,,,ABAN OFFSHORE LTD.,20.46,21.3,20.4,21.22,21.21,20.5,,21.22,,,83331,1754406.7,539,F1,1,,,,,
INE00ZE01026,2026-02-04,2026-02-04,CM,NSE,STK,13288,AFSL,EQ,,,,,ABANS FINANCIAL SRVCS LTD,201.99,202.24,201.0,201.74,201.09,201.24,,201.75,,,2621,528597.07,77,F1,1,,,,,
INE117A01022,2026-02-04,2026-02-04,CM,NSE,STK,13,ABB,EQ,,,,,ABB INDIA LIMITED,5661.0,5867.0,5582.5,5755.0,5740.0,5668.5,,5754.8,,,509746,2949049470.0,40639,F1,1,,,,,
INE358A01014,2026-02-04,2026-02-04,CM,NSE,STK,17903,ABBOTINDIA,EQ,,,,,ABBOTT INDIA LIMITED,27000.0,27280.0,26815.0,27100.0,27205.0,26880.0,,27100.3,,,7911,214111450.0,5305,F1,1,,,,,
INE860H07IS6,2026-02-04,2026-02-04,CM,NSE,STK,755943,81ABCL33,N4,,,,,ABCL 8.1% SR VI,1014.0,1014.0,1014.0,1014.0,1014.0,1040.0,,1014.0,,,10,10140.0,1,F1,1,,,,,
INE0UYG01015,2026-02-04,2026-02-04,CM,NSE,STK,27284,ABHAPOWER,SM,,,,,ABHA POWER N STEEL LTD,32.7,34.5,32.7,34.25,34.25,33.2,,34.25,,,4800,162320.0,3,F1,1600,,,,,
INE0CAJ01017,2026-02-04,2026-02-04,CM,NSE,STK,4626,AILIMITED,SM,,,,,ABHISHEK INTEGRATIONS LTD,24.4,24.9,24.4,24.9,24.9,24.9,,24.9,,,7500,184500.0,3,F1,1500,,,,,
INE251C01025,2026-02-04,2026-02-04,CM,NSE,STK,5549,ABMINTLLTD,EQ,,,,,ABM INTERNATIONAL LTD,35.68,40.0,35.68,39.2,39.2,39.63,,39.2,,,646,25393.66,14,F1,1,,,,,
INE0QRV01016,2026-02-04,2026-02-04,CM,NSE,STK,23783,ABSMARINE,SM,,,,,ABS MARINE SERVICES LTD,179.0,183.5,143.05,174.05,173.6,177.15,,174.05,,,72500,12589175.0,138,F1,500,,,,,
INE012A01025,2026-02-04,2026-02-04,CM,NSE,STK,22,ACC,EQ,,,,,ACC LIMITED,1668.9,1694.0,1656.0,1692.1,1690.0,1668.9,,1692.05,,,103704,174414821.0,8176,F1,1,,,,,
INE793A01012,2026-02-04,2026-02-04,CM,NSE,STK,7053,ACCELYA,EQ,,,,,ACCELYA SOLN INDIA LTD,1399.9,1399.9,1360.2,1377.5,1377.7,1357.4,,1377.5,,,62960,86938739.8,3650,F1,1,,,,,
INE0Q5D01013,2026-02-04,2026-02-04,CM,NSE,STK,20488,ACCENTMIC,SM,,,,,ACCENT MICROCELL LIMITED,331.05,335.0,327.6,333.25,333.5,331.05,,333.25,,,15000,4976600.0,26,F1,500,,,,,
INE0T8T01010,2026-02-04,2026-02-04,CM,NSE,STK,757024,ACCPL,ST,,,,,ACCRETION PHARMA LIMITED,73.25,73.25,73.2,73.2,73.2,73.2,,73.2,,,6000,439260.0,5,F1,1200,,,,,
INE648Z01023,2026-02-04,2026-02-04,CM,NSE,STK,1465,ACCURACY,EQ,,,,,ACCURACY SHIPPING LIMITED,5.24,5.24,5.08,5.19,5.18,5.2,,5.19,,,83849,433537.01,443,F1,1,,,,,
INE543V01017,2026-02-04,2026-02-04,CM,NSE,STK,11779,ACEINTEG,EQ,,,,,ACE INTEGRATED SOLU. LTD.,19.4,19.79,18.35,19.38,19.38,19.52,,19.38,,,6564,126340.67,109,F1,1,,,,,
INE622W01025,2026-02-04,2026-02-04,CM,NSE,STK,27061,ACMESOLAR,EQ,,,,,ACME SOLAR HOLDINGS LTD,221.9,230.95,218.75,228.73,229.0,217.35,,229.6,,,1928984,435608726.39,37108,F1,1,,,,,
INE731H01025,2026-02-04,2026-02-04,CM,NSE,STK,13587,ACE,EQ,,,,,ACTION CONST EQUIP LTD,869.9,897.8,857.55,875.5,879.5,866.9,,875.45,,,333355,292318742.35,21469,F1,1,,,,,
INE00FF01025,2026-02-04,2026-02-04,CM,NSE,STK,5578,ACUTAAS,EQ,,,,,ACUTAAS CHEMICALS LIMITED,1960.0,2000.4,1936.0,1988.7,1981.0,1969.7,,1988.7,,,494668,981318975.3,38016,F1,1,,,,,
INE931S01010,2026-02-04,2026-02-04,CM,NSE,STK,10217,ADANIENSOL,EQ,,,,,ADANI ENERGY SOLUTION LTD,961.55,1002.15,957.7,988.15,988.45,974.4,,988.15,,,1645647,1620475514.65,42664,F1,1,,,,,
INE423A01024,2026-02-04,2026-02-04,CM,NSE,STK,25,ADANIENT,EQ,,,,,ADANI ENTERPRISES LIMITED,2220.0,2246.0,2189.2,2228.2,2225.0,2202.6,,2228.25,,,2051918,4552935775.6,71644,F1,1,,,,,
